學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
113,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),女,37,10,4,3,0,0,0,0,1,0,6,0,0,1,5,0
113,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),女,2564,144,50,39,2,0,3,4,2,0,94,4,0,18,44,28
113,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),女,1089,91,25,9,0,0,0,2,14,0,66,2,0,12,52,0
113,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),女,167,4,0,0,0,0,0,0,0,0,4,1,0,2,1,0
113,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,女,119,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1032,明新學校財團法人明新科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1033,長榮大學,學士班(日間),男,2117,153,76,70,0,0,0,1,5,0,77,4,0,27,46,0
113,1,私立,一般大學,1033,長榮大學,學士班(進修),男,141,28,21,14,0,0,1,5,1,0,7,2,0,3,2,0
113,1,私立,一般大學,1033,長榮大學,碩士班(日間),男,74,4,0,0,0,0,0,0,0,0,4,1,0,0,3,0
113,1,私立,一般大學,1033,長榮大學,碩士在職專班,男,57,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,一般大學,1033,長榮大學,博士班,男,29,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,1,私立,一般大學,1033,長榮大學,學士班(日間),女,2124,119,57,55,0,0,0,0,2,0,62,3,0,5,54,0
113,1,私立,一般大學,1033,長榮大學,學士班(進修),女,39,6,4,2,0,0,0,0,2,0,2,0,0,1,1,0
113,1,私立,一般大學,1033,長榮大學,碩士班(日間),女,134,8,1,0,0,0,0,0,1,0,7,1,0,0,6,0
113,1,私立,一般大學,1033,長榮大學,碩士在職專班,女,37,4,3,0,0,0,0,0,3,0,1,0,0,1,0,0
113,1,私立,一般大學,1033,長榮大學,博士班,女,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1034,弘光科技大學,二專(日間),男,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1034,弘光科技大學,二專(進修),男,18,5,3,2,0,0,0,0,1,0,2,0,0,1,1,0
113,1,私立,技專校院,1034,弘光科技大學,五專,男,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1034,弘光科技大學,學士班(日間),男,2439,137,48,45,0,0,0,3,0,0,89,11,0,45,33,0
113,1,私立,技專校院,1034,弘光科技大學,學士班(進修),男,1284,174,39,34,0,0,0,1,4,0,135,16,0,60,59,0
113,1,私立,技專校院,1034,弘光科技大學,碩士班(日間),男,45,5,0,0,0,0,0,0,0,0,5,0,0,1,4,0
113,1,私立,技專校院,1034,弘光科技大學,碩士在職專班,男,25,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,1,私立,技專校院,1034,弘光科技大學,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1034,弘光科技大學,二專(日間),女,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1034,弘光科技大學,二專(進修),女,67,22,5,3,0,0,0,0,2,0,17,0,0,9,8,0
113,1,私立,技專校院,1034,弘光科技大學,五專,女,242,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1034,弘光科技大學,學士班(日間),女,4886,269,120,107,0,0,4,8,1,0,149,14,0,43,92,0
113,1,私立,技專校院,1034,弘光科技大學,學士班(進修),女,2043,176,40,33,0,0,2,4,1,0,136,10,0,60,66,0
113,1,私立,技專校院,1034,弘光科技大學,碩士班(日間),女,134,14,0,0,0,0,0,0,0,0,14,1,0,3,10,0
113,1,私立,技專校院,1034,弘光科技大學,碩士在職專班,女,57,10,1,0,0,0,0,0,1,0,9,1,0,3,5,0
113,1,私立,技專校院,1034,弘光科技大學,博士班,女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1035,中國醫藥大學,學士班(日間),男,2696,79,38,37,0,0,0,0,0,1,41,2,0,1,38,0
113,1,私立,一般大學,1035,中國醫藥大學,碩士班(日間),男,154,16,6,1,0,0,0,0,3,2,10,0,0,0,10,0
113,1,私立,一般大學,1035,中國醫藥大學,碩士在職專班,男,25,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,1,私立,一般大學,1035,中國醫藥大學,博士班,男,245,14,5,2,0,1,0,0,1,1,9,2,0,0,7,0
113,1,私立,一般大學,1035,中國醫藥大學,學士班(日間),女,3744,98,42,41,0,0,0,0,0,1,56,2,0,0,54,0
113,1,私立,一般大學,1035,中國醫藥大學,碩士班(日間),女,371,31,11,6,0,0,0,1,3,1,20,2,0,1,17,0
113,1,私立,一般大學,1035,中國醫藥大學,碩士在職專班,女,60,12,5,4,0,0,0,0,1,0,7,0,0,0,7,0
113,1,私立,一般大學,1035,中國醫藥大學,博士班,女,197,5,1,0,0,0,1,0,0,0,4,1,0,0,3,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),男,3110,228,76,60,0,0,0,10,6,0,152,43,3,57,49,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),男,2055,186,19,9,0,0,1,0,9,0,167,21,6,36,104,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),男,173,18,5,2,0,0,0,0,3,0,13,2,0,8,3,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,男,18,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),女,1990,125,44,32,0,0,2,8,2,0,81,23,4,20,34,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),女,1264,127,12,9,0,0,0,1,2,0,115,5,7,24,79,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),女,151,12,3,0,0,0,0,0,3,0,9,4,0,4,1,0
113,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),男,376,65,4,2,0,0,0,0,2,0,61,23,0,10,28,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,男,283,26,11,10,0,0,0,0,1,0,15,8,0,3,4,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),男,4857,315,99,78,0,0,0,3,16,2,216,55,7,35,119,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),男,3578,378,70,38,0,0,0,1,29,2,308,77,4,62,165,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),男,198,19,1,1,0,0,0,0,0,0,18,2,0,9,7,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,男,140,13,2,0,0,0,0,0,2,0,11,0,0,2,9,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,男,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),女,226,32,4,4,0,0,0,0,0,0,28,5,0,3,20,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,女,117,6,2,2,0,0,0,0,0,0,4,2,1,0,1,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),女,2620,188,74,65,0,0,1,0,7,1,114,17,4,8,85,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),女,2322,206,49,27,1,0,2,1,15,3,157,34,4,28,91,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),女,131,13,3,0,0,0,0,1,1,1,10,0,0,1,9,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,女,88,8,0,0,0,0,0,0,0,0,8,1,0,1,6,0
113,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),男,2921,147,79,72,0,0,2,3,2,0,68,19,1,44,4,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),男,1356,131,26,23,0,0,0,0,3,0,105,27,0,45,33,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),男,90,9,1,1,0,0,0,0,0,0,8,6,0,1,1,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,男,54,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),女,2294,109,57,48,0,0,0,9,0,0,52,22,1,26,3,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),女,979,69,12,7,0,0,0,0,5,0,57,7,0,16,34,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),女,88,5,2,0,0,0,0,0,2,0,3,0,0,3,0,0
113,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,99,3,2,0,0,1,0,0,1,0,1,0,0,0,1,0
113,1,私立,一般大學,1039,玄奘大學,學士班(日間),男,357,31,12,10,0,0,0,0,1,1,19,8,0,3,8,0
113,1,私立,一般大學,1039,玄奘大學,學士班(進修),男,23,4,3,0,0,0,0,2,1,0,1,0,0,1,0,0
113,1,私立,一般大學,1039,玄奘大學,碩士班(日間),男,96,14,2,1,0,0,1,0,0,0,12,2,0,6,4,0
113,1,私立,一般大學,1039,玄奘大學,碩士在職專班,男,44,6,2,0,0,0,0,0,1,1,4,1,0,0,3,0
113,1,私立,一般大學,1039,玄奘大學,學士班(日間),女,539,36,19,12,0,1,1,1,3,1,17,6,0,5,6,0
113,1,私立,一般大學,1039,玄奘大學,學士班(進修),女,48,3,2,0,0,0,0,0,2,0,1,0,0,0,1,0
113,1,私立,一般大學,1039,玄奘大學,碩士班(日間),女,166,8,4,2,1,0,0,0,1,0,4,2,0,2,0,0
113,1,私立,一般大學,1039,玄奘大學,碩士在職專班,女,114,10,2,0,0,0,1,0,1,0,8,3,0,1,4,0
113,1,私立,技專校院,1040,建國科技大學,二專(進修),男,35,6,3,2,0,0,0,0,1,0,3,0,0,1,2,0
113,1,私立,技專校院,1040,建國科技大學,學士班(日間),男,1363,84,26,23,0,0,0,0,2,1,58,10,0,16,24,8
113,1,私立,技專校院,1040,建國科技大學,學士班(進修),男,923,86,25,21,0,0,0,1,2,1,61,12,0,23,26,0
113,1,私立,技專校院,1040,建國科技大學,碩士班(日間),男,43,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,1,私立,技專校院,1040,建國科技大學,二專(進修),女,15,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0
113,1,私立,技專校院,1040,建國科技大學,學士班(日間),女,664,43,9,8,0,0,0,0,1,0,34,12,0,6,12,4
113,1,私立,技專校院,1040,建國科技大學,學士班(進修),女,415,29,10,7,0,0,0,0,3,0,19,1,0,8,10,0
113,1,私立,技專校院,1040,建國科技大學,碩士班(日間),女,39,8,1,0,0,0,0,0,1,0,7,0,0,2,5,0
113,1,私立,技專校院,1041,明志科技大學,學士班(日間),男,2555,81,32,30,0,0,1,0,1,0,49,3,1,21,24,0
113,1,私立,技專校院,1041,明志科技大學,學士班(進修),男,68,9,8,2,0,0,0,0,6,0,1,0,0,1,0,0
113,1,私立,技專校院,1041,明志科技大學,碩士班(日間),男,413,20,6,5,0,0,1,0,0,0,14,0,0,8,6,0
113,1,私立,技專校院,1041,明志科技大學,碩士在職專班,男,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1041,明志科技大學,博士班,男,64,5,1,1,0,0,0,0,0,0,4,0,0,1,3,0
113,1,私立,技專校院,1041,明志科技大學,學士班(日間),女,1104,23,13,13,0,0,0,0,0,0,10,0,1,6,3,0
113,1,私立,技專校院,1041,明志科技大學,學士班(進修),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1041,明志科技大學,碩士班(日間),女,135,4,1,1,0,0,0,0,0,0,3,1,0,1,1,0
113,1,私立,技專校院,1041,明志科技大學,碩士在職專班,女,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,1,私立,技專校院,1041,明志科技大學,博士班,女,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),男,16,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),男,542,33,20,2,0,0,4,12,2,0,13,5,1,7,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),男,268,30,8,2,0,0,0,1,5,0,22,4,0,6,12,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),男,18,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,男,32,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),女,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,女,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),女,264,10,9,0,0,0,2,7,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),女,71,8,5,3,0,0,0,0,2,0,3,0,0,0,3,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),女,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
113,1,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,女,4,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
113,1,私立,技專校院,1043,大仁科技大學,二專(進修),男,20,4,0,0,0,0,0,0,0,0,4,0,0,1,3,0
113,1,私立,技專校院,1043,大仁科技大學,五專,男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1043,大仁科技大學,學士班(日間),男,988,103,29,19,0,0,3,2,5,0,74,11,0,9,54,0
113,1,私立,技專校院,1043,大仁科技大學,學士班(進修),男,437,42,8,6,0,0,0,0,2,0,34,1,0,23,10,0
113,1,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,28,12,0,0,0,0,0,0,0,0,12,2,0,0,10,0
113,1,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,66,8,0,0,0,0,0,0,0,0,8,0,0,4,4,0
113,1,私立,技專校院,1043,大仁科技大學,二專(進修),女,33,8,2,2,0,0,0,0,0,0,6,0,0,3,3,0
113,1,私立,技專校院,1043,大仁科技大學,五專,女,43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1209,97,27,19,0,0,2,4,2,0,70,15,0,15,40,0
113,1,私立,技專校院,1043,大仁科技大學,學士班(進修),女,841,45,6,1,0,1,0,0,4,0,39,2,0,18,19,0
113,1,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,38,12,1,0,0,0,0,0,1,0,11,0,0,0,11,0
113,1,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,82,10,1,0,0,0,0,0,1,0,9,0,0,5,4,0
113,1,私立,技專校院,1044,聖約翰科技大學,二專(進修),男,13,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,1,私立,技專校院,1044,聖約翰科技大學,五專,男,14,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,158,26,3,2,0,0,0,0,1,0,23,1,0,2,20,0
113,1,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,84,6,0,0,0,0,0,0,0,0,6,1,0,0,5,0
113,1,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,13,5,1,0,0,0,0,0,1,0,4,1,0,0,3,0
113,1,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,38,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
113,1,私立,技專校院,1044,聖約翰科技大學,二專(進修),女,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1044,聖約翰科技大學,五專,女,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,91,12,2,1,0,0,0,0,1,0,10,0,0,0,10,0
113,1,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,19,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
113,1,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2297,137,61,59,0,0,0,0,2,0,76,7,0,24,45,0
113,1,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1109,184,42,39,0,0,0,0,3,0,142,42,0,38,62,0
113,1,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,112,25,1,0,0,0,0,0,1,0,24,0,0,3,21,0
113,1,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,106,9,0,0,0,0,0,0,0,0,9,5,0,3,1,0
113,1,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,3447,186,79,77,0,0,1,0,1,0,107,11,0,32,64,0
113,1,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1076,153,26,26,0,0,0,0,0,0,127,21,0,30,76,0
113,1,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,137,15,1,1,0,0,0,0,0,0,14,0,0,3,11,0
113,1,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,71,7,0,0,0,0,0,0,0,0,7,2,0,0,5,0
113,1,私立,技專校院,1046,中國科技大學,二專(進修),男,61,18,6,6,0,0,0,0,0,0,12,0,0,7,5,0
113,1,私立,技專校院,1046,中國科技大學,學士班(日間),男,1934,142,38,37,0,0,0,0,0,1,104,5,0,45,54,0
113,1,私立,技專校院,1046,中國科技大學,學士班(進修),男,671,72,14,11,0,0,0,0,3,0,58,3,0,21,34,0
113,1,私立,技專校院,1046,中國科技大學,碩士班(日間),男,73,4,0,0,0,0,0,0,0,0,4,0,0,1,3,0
113,1,私立,技專校院,1046,中國科技大學,碩士在職專班,男,39,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,1,私立,技專校院,1046,中國科技大學,二專(進修),女,51,15,2,2,0,0,0,0,0,0,13,0,0,6,7,0
113,1,私立,技專校院,1046,中國科技大學,學士班(日間),女,2152,120,49,46,0,0,0,0,2,1,71,3,0,32,36,0
113,1,私立,技專校院,1046,中國科技大學,學士班(進修),女,494,56,8,7,0,0,0,0,1,0,48,0,0,25,23,0
113,1,私立,技專校院,1046,中國科技大學,碩士班(日間),女,61,11,0,0,0,0,0,0,0,0,11,0,0,1,10,0
113,1,私立,技專校院,1046,中國科技大學,碩士在職專班,女,25,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,1,私立,技專校院,1047,中臺科技大學,二專(日間),男,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1047,中臺科技大學,五專,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1047,中臺科技大學,學士班(日間),男,1413,96,36,33,0,0,0,2,1,0,60,18,0,0,42,0
113,1,私立,技專校院,1047,中臺科技大學,學士班(進修),男,477,73,35,27,0,0,0,0,7,1,38,5,0,1,32,0
113,1,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,45,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0
113,1,私立,技專校院,1047,中臺科技大學,博士班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1047,中臺科技大學,五專,女,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1047,中臺科技大學,學士班(日間),女,2334,124,48,43,0,0,1,0,4,0,76,13,0,2,61,0
113,1,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1397,125,52,40,0,1,0,0,9,2,73,4,0,3,66,0
113,1,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,109,6,0,0,0,0,0,0,0,0,6,1,0,0,5,0
113,1,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,241,12,2,1,0,0,0,0,1,0,10,3,0,1,6,0
113,1,私立,技專校院,1047,中臺科技大學,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1048,亞洲大學,學士班(日間),男,3277,156,62,58,0,0,0,1,3,0,94,14,0,29,51,0
113,1,私立,一般大學,1048,亞洲大學,學士班(進修),男,158,34,15,15,0,0,0,0,0,0,19,4,0,4,11,0
113,1,私立,一般大學,1048,亞洲大學,碩士班(日間),男,228,28,7,5,0,0,0,0,1,1,21,12,0,4,5,0
113,1,私立,一般大學,1048,亞洲大學,碩士在職專班,男,137,4,1,0,0,0,0,1,0,0,3,1,0,1,1,0
113,1,私立,一般大學,1048,亞洲大學,博士班,男,128,8,2,1,0,0,0,0,1,0,6,5,0,0,1,0
113,1,私立,一般大學,1048,亞洲大學,學士班(日間),女,5984,226,133,128,0,0,1,2,2,0,93,8,0,18,66,1
113,1,私立,一般大學,1048,亞洲大學,學士班(進修),女,170,26,15,14,0,0,0,1,0,0,11,1,0,0,10,0
113,1,私立,一般大學,1048,亞洲大學,碩士班(日間),女,396,32,7,6,0,0,0,0,0,1,25,6,0,8,11,0
113,1,私立,一般大學,1048,亞洲大學,碩士在職專班,女,213,21,4,2,0,0,0,1,1,0,17,3,0,2,12,0
113,1,私立,一般大學,1048,亞洲大學,博士班,女,85,7,3,3,0,0,0,0,0,0,4,0,0,2,2,0
113,1,私立,一般大學,1049,開南大學,學士班(日間),男,1403,130,69,69,0,0,0,0,0,0,61,2,0,29,30,0
113,1,私立,一般大學,1049,開南大學,學士班(進修),男,559,52,20,17,0,0,0,0,3,0,32,2,0,13,17,0
113,1,私立,一般大學,1049,開南大學,碩士班(日間),男,78,12,4,3,0,0,0,0,1,0,8,0,0,1,7,0
113,1,私立,一般大學,1049,開南大學,碩士在職專班,男,187,16,4,4,0,0,0,0,0,0,12,0,0,7,5,0
113,1,私立,一般大學,1049,開南大學,學士班(日間),女,1694,100,45,40,0,0,1,0,3,1,55,2,0,18,35,0
113,1,私立,一般大學,1049,開南大學,學士班(進修),女,508,41,6,3,0,0,1,0,1,1,35,0,0,18,17,0
113,1,私立,一般大學,1049,開南大學,碩士班(日間),女,114,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0
113,1,私立,一般大學,1049,開南大學,碩士在職專班,女,160,13,3,3,0,0,0,0,0,0,10,0,0,2,8,0
113,1,私立,一般大學,1050,佛光大學,學士班(日間),男,931,62,24,21,0,0,0,0,3,0,38,6,0,32,0,0
113,1,私立,一般大學,1050,佛光大學,碩士班(日間),男,175,13,2,1,0,0,1,0,0,0,11,1,0,10,0,0
113,1,私立,一般大學,1050,佛光大學,碩士在職專班,男,59,4,1,0,0,0,0,0,1,0,3,1,0,2,0,0
113,1,私立,一般大學,1050,佛光大學,博士班,男,24,3,1,0,0,0,1,0,0,0,2,1,0,1,0,0
113,1,私立,一般大學,1050,佛光大學,學士班(日間),女,955,57,30,24,0,0,2,1,3,0,27,1,0,26,0,0
113,1,私立,一般大學,1050,佛光大學,碩士班(日間),女,278,26,3,0,0,0,0,0,3,0,23,6,0,17,0,0
113,1,私立,一般大學,1050,佛光大學,碩士在職專班,女,52,8,1,0,0,0,0,0,1,0,7,3,0,4,0,0
113,1,私立,一般大學,1050,佛光大學,博士班,女,51,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,206,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,1949,80,66,58,0,0,1,3,2,2,14,8,0,0,6,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,459,60,22,16,0,0,0,0,6,0,38,8,0,0,30,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,23,3,1,0,0,0,0,0,1,0,2,0,0,0,2,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,637,24,23,22,0,0,0,0,0,1,1,0,0,0,1,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,4711,131,115,99,0,0,2,4,4,6,16,3,0,1,12,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,907,87,25,22,0,0,0,1,2,0,62,4,0,0,58,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,84,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,76,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),男,63,14,3,2,0,0,0,0,1,0,11,0,0,0,11,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),男,706,78,21,18,0,0,0,0,1,2,57,3,0,22,32,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),男,363,45,17,6,0,0,0,0,11,0,28,0,0,4,24,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),男,122,13,1,1,0,0,0,0,0,0,12,0,0,6,6,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,男,28,4,0,0,0,0,0,0,0,0,4,1,0,0,3,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),女,37,4,2,0,0,0,0,0,2,0,2,0,0,0,2,0
113,1,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),女,214,34,6,5,0,0,0,1,0,0,28,0,0,8,20,0
