學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,在職,碩士班,17,0,11,0,64.71,本校提供回流教育及落實終身學習理念，設立醫務管理系碩士在職專班，供長期在社會就業且具碩士班報考資格人士就讀，以培育擁有醫務行政、資訊素養且能獨立解決問題之醫療機構及健康產業管理人才為目標。課程分為兩個方向：醫務管理和健康照護管理，並邀請該領域專家學者講授實務課程，讓專業知識傳授與職場結合。學校定期舉行大型國際研討會，廣邀全球專家分享交流，拓展學生國際觀，與國際間主流醫療科技教育接軌。
112,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,日間,博士班,1,0,0,0,0.00,109學年度起獲教育部核准招收「生技製藥產業博士學位學程」(碩博五年一貫) 。本校藉由優質醫事技術能量及回饋國家與社會的初衷設立博士班，以利長期培養優秀研究製劑製造與品管實務人才，同時協助國內產業培育製藥高階研究人才。 本「產業博士學位學程」乃從碩士班一年級中遴選合適的學生，在第一年修業結束後，直接進入博士班就讀。博士班的前兩年將在校內進行課業深造與執行產學合作計畫，後兩年期間則將前往策略聯盟廠商進行實習，並參與公司的專案研發。學生能同時兼顧學識深造及產業實務經驗，畢業後即能順利進入該公司無縫接軌、直接就業。
112,私立,技專校院,1054,景文科技大學,進修,二專,60,0,58,0,96.67,一、發展特色：1.單獨招生。2.強調回流教育。3.倡導終生學習。4.課程適性規劃。5.安排校外實習：規劃實習制度，業界提供薪資，提早適應職場環境。6.開闊視野：規劃海外參訪研習，親身經歷開闊國際視野。7.學習管考嚴謹。8.成績多元考核。9.法規明確合理。10.輔導考取證照及鼓勵參與技藝競賽。11.節省學費：學費採學分(時)制收取，四年學雜費較日間部節省約15萬。12.保障權益：進修部學生權益與學位證書形式皆與日間部相同。 二、成效：1.1111人力銀行：2023年企業主最愛大學【北北基第三/全國第六】，企業最愛休憩與運動學群【全國第三】。2.安坑輕軌通車後【K5景文科大站】交通更便利。
112,私立,技專校院,1054,景文科技大學,日間,學士班(含四技),920,0,553,241,68.39,1.113學年度本校日間部四技招生為10學系、9組，三個學院1.觀光餐旅學院2.資訊科技與管理學院3.人文暨設計學院。 2.本校注重產學雙向交流，推動學生校外實習與海外實習，迄今與19國160校(單位)海外合作學校簽訂合約，112年度教育部學海築夢計畫補助名列前茅。為培養學生具就業競爭力，大一至大四規劃一系列輔導課程與活動，以達畢業即就業之辦學宗旨。 3.建構外語教學環境強化學生外語能力，推動國際交流與師生互訪。 4.本校教師多具實務經驗，符合科技大學教育政策。 5.本校日間部學雜費屬國內私立科技大學中收費較低者，在公益董事會督導下一切學校收入用在教學研究。 6.1111人力銀行：2023年企業主最愛大學【北北基第三/全國第六】，企業最愛休憩與運動學群【全國第三】。7.交通便利，安坑輕軌【K5景文科大站】直達本校。
112,私立,技專校院,1054,景文科技大學,進修,學士班(含四技),205,0,199,0,97.07,一、發展特色：1.單獨招生。2.強調回流教育。3.倡導終生學習。4.課程適性規劃。5.安排校外實習：規劃實習制度，業界提供薪資，提早適應職場環境。6.開闊視野：規劃海外參訪研習，親身經歷開闊國際視野。7.學習管考嚴謹。8.成績多元考核。9.法規明確合理。10.輔導考取證照及鼓勵參與技藝競賽。11.節省學費：學費採學分(時)制收取，四年學雜費較日間部節省約15萬。12.保障權益：進修部學生權益與學位證書形式皆與日間部相同。 二、成效：1111人力銀行：2023年企業主最愛大學【北北基第三/全國第六】，企業最愛休憩與運動學群【全國第三】。2.安坑輕軌通車後【K5景文科大站】交通更便利。
112,私立,技專校院,1054,景文科技大學,進修,二年制大學(二技),155,0,133,0,85.81,一、發展特色：1.單獨招生。2.強調回流教育。3.倡導終生學習。4.課程適性規劃。5.安排校外實習：規劃實習制度，業界提供薪資，提早適應職場環境。6.開闊視野：規劃海外參訪研習，親身經歷開闊國際視野。7.學習管考嚴謹。8.成績多元考核。9.法規明確合理。10.輔導考取證照及鼓勵參與技藝競賽。11.節省學費：學費採學分(時)制收取，四年學雜費較日間部節省約15萬。12.保障權益：進修部學生權益與學位證書形式皆與日間部相同。 二、成效：1.1111人力銀行：2023年企業主最愛大學【北北基第三/全國第六】，企業最愛休憩與運動學群【全國第三】。2.安坑輕軌通車後【K5景文科大站】交通更便利。
112,私立,技專校院,1054,景文科技大學,在職,碩士班,40,0,31,0,77.50,本校碩士在職專班計有觀光與餐旅管理碩士在職專班及資訊與通訊系碩士在職專班，是教育部獎勵的「教學卓越計畫」大學。 1.觀光與餐旅管理碩士在職專班運用與企業產學計畫為基礎，發展學用合一的特色，並統整優勢設備與空間資源，規劃具職能特色的模組化課程，強調觀光餐旅產業分析及研發經營與管理策略。 2.資訊與通訊系碩士在職專班以通訊系統、天線設計及網際網路與多媒體相關技術為核心，培育高級技術並具有實務能力之通訊射頻、多媒體訊號處理及網路傳輸技術專業人才。 3.1111人力銀行：2023年企業主最愛大學【北北基第三/全國第六】，企業最愛休憩與運動學群【全國第三】。4.安坑輕軌通車後【K5景文科大站】交通更便利。
112,私立,技專校院,1055,中華醫事科技大學,進修,二專,48,0,28,0,58.33,招收高職、高中、綜合高中畢業生或具同等學歷（力）考生入學，修業為期兩年，修業期滿成績及格者，可取得副學士學位證書。入學方式為本校單獨招生，目前本校招收科系為調理保健技術科。
112,私立,技專校院,1055,中華醫事科技大學,日間,五專,765,0,690,4,90.25,招收對象為國民中學畢業生，透過五專優先免試入學、五專聯合免試入學以及五專續招方式入學就讀，修業年限為五年，畢業後取得副學士學位證書。本校招收科系為醫務暨健康事業管理科、醫學檢驗生物技術科、食品營養科、護理科、幼兒保育科、生物醫學及美容保健科、職業安全衛生科、視光科、製藥工程科、寵物照護與美容科。
112,私立,技專校院,1055,中華醫事科技大學,日間,學士班(含四技),574,0,346,3,60.49,招收高職、高中、綜合高中畢業生或具同等學歷（力）考生入學，修業為期四年，修業期滿成績及格者，可取得學士學位證書。目前本校入學管道包含申請入學、繁星計畫、甄選入學、聯合登記分發、技優甄審、運動績優單招、本校單獨招生。招收科系有醫學檢驗生物技術系、護理系、視光系、語言治療系、製藥工程系、食品營養系、環境與安全衛生工程系、餐旅管理系、運動健康休閒系、寵物照護與美容系。
112,私立,技專校院,1055,中華醫事科技大學,日間,二年制大學(二技),547,0,396,1,72.45,招收專科學校（五專、二專）畢業生或具同等學歷（力）考生入學，修業為期二年，修業期滿成績及格者，可取得學士學位證書。目前本校入學管道包含申請入學及技優甄審。招收科系有醫學檢驗生物技術系、護理系、調理保健技術系、職業安全衛生系、醫務暨健康事業管理系、食品營養系、製藥工程系。
112,私立,技專校院,1055,中華醫事科技大學,進修,學士班(含四技),202,0,77,0,38.12,招收高職、高中、綜合高中畢業生或具同等學歷（力）考生入學，修業為期四年，修業期滿成績及格者，可取得學士學位證書。目前本校入學管道為本校單獨招生。招收科系有護理系、食品營養系、餐旅管理系、運動健康休閒系。
112,私立,技專校院,1055,中華醫事科技大學,進修,二年制大學(二技),500,0,330,0,66.00,招收專科學校（五專、二專）畢業生或具同等學歷（力）考生入學，修業為期二年，修業期滿成績及格者，可取得學士學位證書。目前本校入學管道包含申請入學及技優甄審。招收科系有長期照顧經營管理系、護理系、調理保健技術系、消防安全學士學位學程、幼兒保育系、視光系、食品營養系、寵物照護與美容系。
112,私立,技專校院,1055,中華醫事科技大學,日間,碩士班,57,0,41,0,71.93,招收大學校院及技術學院畢業生或具同等學力考生入學，修業期限一至四年。應修學分數（不含碩士論文6學分）24學分以上。修畢應修課程，並提出論文通過考核，授予碩士學位。入學管道包含甄試入學及一般考試入學。目前招收之科系為醫學檢驗生物技術系碩士班、製藥工程系生物醫學碩士班、視光系碩士班、職業安全衛生系碩士班。
112,私立,技專校院,1055,中華醫事科技大學,在職,碩士班,15,0,15,0,100.00,招收大學校院及技術學院畢業生或具同等學力考生入學，修業期限一至四年；至少應修畢36學分(含碩士論文6學分)。修畢應修課程，並提出論文通過考核，授予碩士學位，目前本校碩士在職專班招收科系為職業安全衛生系暨碩士班。職業安全衛生系暨碩士班之主要發展方向包括：一、教學方向： 1.培育學術理論與實務應用並重及富有強烈使命感與企業倫理之職業安全衛生專業人才。 2.培養技術、服務與管理、檢測分析人才，3.培養安全衛生高階研究人才。 二、研究方向： 1.發展暴露評估之研究，2.發展作業環境控制技術之研究，3.發展管理系統之研究，4.發展 室內空氣品質檢測技術。 三、產學合作：與產業界合作研發創新控制設備，進行技術移轉同時協助業界提升安全衛 生管理水準，培育學術理論與實務應用並重的職業安全衛生專業人才。
112,私立,技專校院,1056,東南科技大學,日間,學士班(含四技),779,0,361,194,57.04,以「務實、創新、卓越」為目標，訂定有效招生策略，掌握產業趨勢，積極調整 系(所)科班，並增設以實務為導向之系(所)。重視實務課程、推動專業實務實習 以所學及所用，畢業即就業為目標。強化教學品質，專業證照培訓、落實職能培訓及國際教育認證。各院、系依據特色設計 課程，並舉辦寒、暑期研習營，增進與高中職交流，並提升證照輔導讓學生更有 競爭力。 關注學生學習適應；關心學生課業與就業發展；關懷學生學習環境；關照學生 身心靈健康。
112,私立,技專校院,1056,東南科技大學,進修,學士班(含四技),280,0,120,0,42.86,規劃學生「產學鏈結；學用合一」自主學習與服務社會的價值觀，增進學生知識 與技能以達學生技術與知識升級之最終目標。推動專業實務實習，以使學生充分了解產業現況。
112,私立,技專校院,1056,東南科技大學,日間,碩士班,84,0,70,0,83.33,強化地區性之教育功能，特利用學校現有資源，以提供學生進修機會，增加 技術與知識升級為目標，使課程活化與就業結合之跨領域學程，為社會人士 終身學習，提供永續進修之管道。
112,私立,技專校院,1056,東南科技大學,在職,碩士班,36,0,35,0,97.22,提供在職人士進修機會，以達在職學生技術與知識升級之最終目標，為社會人 終身學習，提供永續進修之管道。
112,私立,技專校院,1057,德明財經科技大學,日間,學士班(含四技),1276,3,703,191,61.07,本校日四技以培養專業技能與職場倫理兼備之中階人才為教育目標，招生管道有：高中生申請入學、技優甄審、甄選入學、繁星推薦、聯合登記分發及單獨招生等，入學管道多元化，符合教育部多元入學精神。 本校為全國第一所財經科技大學，涵蓋財經、管理及資訊的科技大學，財金學院設有會計資訊系、財政稅務系、財務金融系(含不動產金融與投資管理組、數位金融組)、風險管理與財富規劃系。管理學院設有企業管理系(含時尚經營管理組)、流通管理系(含連鎖加盟組)、行銷管理系(含國際會展與觀光休閒組)、國際貿易系、應用外語系(含日文組)。資訊學院設有資訊管理系、資訊科技系、多媒體設計系等，共計12系。 本校日四技推動全學年實務實習制，四年級學生均須參與一學年之專業實習，讓學生在學期間即可累積實務經驗，達成學校職場無縫接軌，畢業即就業之雙贏局面。學生修滿135畢業學分、成績及格後，授予學士學位。
112,私立,技專校院,1057,德明財經科技大學,日間,二年制大學(二技),59,0,18,0,30.51,本校日二技以培養專業學理與職場倫理兼備之中階人才為教育目標，招生管道有：技優甄審及單獨招生；招生科系包括流通管理系、應用外語系。學生修滿76畢業學分、成績及格後，授予學士學位。
112,私立,技專校院,1057,德明財經科技大學,進修,學士班(含四技),104,0,58,0,55.77,本校四技進修部以培養專業學理與職場倫理兼備之中階人才為教育目標，招生管道有：單獨招生入學（含應屆高中畢業生）。招生系別包括：企業管理系、行銷管理系、應用外語系等，共計有3系。學生修滿128畢業學分、成績及格後，授予學士學位，為有志取得大學學位之在職人士進修的好管道。
112,私立,技專校院,1057,德明財經科技大學,進修,二年制大學(二技),114,0,85,0,74.56,本校二技進修部以培養專業學理與職場倫理兼備之中階人才為教育目標，招生管道為本校單獨招生申請入學，招生系別包括：企業管理系。課程安排分為平日班及假日班，學生修滿72畢業學分、成績及格後，授予學士學位，為有志取得大學學位之在職人士進修的好管道。
112,私立,技專校院,1057,德明財經科技大學,日間,碩士班,18,0,16,2,90.00,本校碩士班以培養專業技能與職場倫理兼備之中高階人才為教育目標，為提供大學畢業生接受進階商管領域之精進教育，在招生、課程設計、授課規劃上相當完整。碩士班採「考試入學」及「甄試入學」二種管道招生，設有財務金融系理財與稅務管理碩士班。碩士班修業1-4學年，為日間學制，畢業學分修滿、成績及格通過論文考試後，授予碩士學位。
112,私立,技專校院,1057,德明財經科技大學,在職,碩士班,20,0,11,0,55.00,本校碩士在職專班以培養專業學理與職場倫理兼備之中高階人才為教育目標，為提供有志在職人士繼續進修進階商管領域之精進教育，俾提升學理涵養並結合實務性之專題研究。碩專班採「甄試入學」管道招生，設有行銷管理系碩士在職專班。修業1-4學年，為進修學制，畢業學分修滿、成績及格通過論文考試後，授予碩士學位。
112,私立,技專校院,1060,南開科技大學,進修,二專,25,0,25,0,100.00,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1060,南開科技大學,日間,五專,88,0,29,0,32.95,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1060,南開科技大學,日間,學士班(含四技),313,0,136,127,59.77,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1060,南開科技大學,進修,學士班(含四技),235,0,130,0,55.32,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1060,南開科技大學,進修,二年制大學(二技),158,0,153,0,96.84,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1060,南開科技大學,日間,碩士班,48,0,42,2,88.00,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1060,南開科技大學,在職,碩士班,31,0,28,0,90.32,"一、 教學表現最卓越：連續十二年榮獲教育部教學卓越大學獎勵，中部第一。榮獲教育部再造技優計畫獎勵六千六百餘萬元。109年教育部高教深耕計畫獲3,174萬獎勵。 二、 學習環境最優質：校園各角落均可無線上網，全部教室均為全e化的冷氣教室，教師採行自行設計生動活潑的數位教材及互動式靈活教學方法。另設備有最現代的套房式宿舍滿足學生所有住宿需求，每間宿舍均有冷氣及寬頻網路。校園內設有便利商店、美食餐廳及書局等，提供學生豐富便利的生活機能。 三、 交通服務最便捷：校園位於山明水秀的南投縣草屯鎮，附近有天空之橋、中興新村、日月潭、溪頭、九族文化村等景點。距臺中火車站30分鐘車程，除了提供中彰投等縣市十餘條便捷的專車路線外，全航、南投客運、彰化客運等均在本校設站，其中彰化客運17路公車與臺中市108路公車以本校為起訖站，交通十分方便。 四、 入學獎學金豐厚：提供約三千萬元之新生入學獎學金。"
112,私立,技專校院,1061,中華學校財團法人中華科技大學,進修,二專,115,0,50,0,43.48,本校工程學院設有機械工程科、電機與資訊工程科；健康科技暨管理學院設有行銷與流通管理科、生物科技科、餐旅管理科等5科。二專進修專校以畢業後在職場工作，提升自我專業技術競爭力之專業技術人員為主，本校提升學生在職場專業技術能力為目標，培育學生創新、創意、創業能力，並加強問題分析與解決能力。整合各院師資、課程、實驗室，藉以培養兼具理論素養及實用技能之人才。本校鄰近南港科學園區、內湖科學園區、汐止科學園區，提供以進入職場之高中職畢業生（高中生需畢業滿1年），採獨立招生。上課時間為學期間週六、週日或平日1～2天。輔導學生參與職場實習，二專畢業後可申請續讀二技取得學士學位。
112,私立,技專校院,1061,中華學校財團法人中華科技大學,日間,學士班(含四技),548,0,184,61,40.23,本校工程學院設有機械工程系、電機與資訊工程系、建築系；健康科技暨管理學院設有企業資訊與管理系、行銷與流通管理系、生物科技系、餐旅管理系；航空學院設有航空機械系、航空電子系、航空服務管理系等10系。以培育產業界所需專業人才為目標，為使學生順利進入職場充分就業。培育學生獨立思考、創新、團隊合作、外語溝通等能力，並具有問題分析與解決能力。工程學院特色為機電整合、光電半導體材料、精密機械、綠色能源、慧型車用電子、綠建築、健康環境空間創意設計。健康科技暨管理學院特色為培育中高階流通管理，企業管理、會展等人才、天然物中草藥生技、機能性食品、抗衰老食品及化妝品生技等研發、寵物美容。航空學院特色為飛機維修、航空零組件製造、航空安全技術管理、航空運輸管理、無人飛機等。
112,私立,技專校院,1061,中華學校財團法人中華科技大學,日間,二年制大學(二技),30,0,30,0,100.00,本校日二技主要招生系為生物科技系，該系區分成生物科技組及化妝品生技組，以發展「民生生技」為最主要目標，優先考量與生活相關之各種生物技術研發，發展之重點與特色包括： (1)保健生技：天然物中草藥生技之研發、各種機能性食品之研發、抗衰老食品之開發及化妝品生技之研究。 (2)微生物生技：食品微生物技術、生物復育技術之研發、生物製劑之開發、生物檢測技術之研發、生物資訊統計分析調查、基因多樣性分析技術之建立、綠色材料之研製與農產廢棄物之資源化。 (3)化妝品生技：針對目前最熱門的生技化妝品為學習目標，設計一系列完整的化妝品製造技術與銷售知識，提供多元化的學習課程，讓學生對化妝品流行趨勢及產品有更深一層的認識，進而深入了解化妝品的性能品質與製程，掌握各種化妝品原料的結構與特徵，促使能夠有效靈活運用開創各種新穎的產品。藉由結合本校特有優勢資源與地方產業發展需求，期望能為生技產業培育兼具實務及研發能力之人
112,私立,技專校院,1061,中華學校財團法人中華科技大學,進修,學士班(含四技),275,0,197,0,71.64,本校工程學院設有機械工程系、電機與資訊工程系、建築系；健康科技暨管理學院設有企業資訊與管理系、行銷與流通管理系、餐旅管理系；航空學院設有航空電子系等7系（本校獨招）。四技進修部以畢業後在職場工作，提升自我專業技術競爭力之專業技術人員為主，本校提升學生在職場專業技術能力為目標，培育學生創新、創意、創業能力，並加強問題分析與解決能力。整合各院師資、課程、實驗室，藉以培養兼具理論素養及實用技能之人才。目前招收一般四技進修部及產學攜手專班。一般四技進修部：主要招收高職畢業生與高中畢業生。產學攜手專班：有開設精密加工專班，主要招收合作高中職，學生到簽約企業實習，學期間週末或平日每週上課2天。
112,私立,技專校院,1061,中華學校財團法人中華科技大學,進修,二年制大學(二技),290,0,285,0,98.28,本校工程學院設有機械工程系、電機與資訊工程系、建築系；健康科技暨管理學院設有企業資訊與管理系、行銷與流通管理系、生物科技系等6系（本校獨招）。二技進修部以畢業後在職場工作，提升自我專業技術競爭力之專業技術人員為主，本校提升學生在職場專業技術能力為目標，培育學生創新、創意、創業能力，並加強問題分析與解決能力。整合各院師資、課程、實驗室，藉以培養兼具理論素養及實用技能之人才。本校鄰近南港科學園區、內湖科學園區、汐止科學園區，提供以進入職場之專科畢業生或具同等學歷高中職畢業生在職進修，輔導學生參與職場實習及精進學生專業能力，上課時間主要為學期間週六、週日。
112,私立,技專校院,1061,中華學校財團法人中華科技大學,日間,碩士班,125,0,98,0,78.40,本校工程學院設有機械工程系機電光碩士班、電機與資訊工程系碩士班、建築系土木防災與管理碩士班、建築系碩士班；健康科技暨管理學院設有生物科技系健康科技碩士班、企業資訊與管理系經營管理碩士班；航空學院設有航空機械系飛機系統工程碩士班、航空服務管理系航空運輸碩士班等8所碩士班。以培育產業界所需專業人才為目標，為使學生順利進入職場充分就業。培育學生獨立思考、創新、團隊合作、外語溝通等能力，並具有問題分析與解決能力。整合各院師資、課程、實驗室，藉以培育跨領域人才。工程學院特色為機電整合、光電半導體材料、精密機械、綠色能源、慧型車用電子、土木防災監測系統、綠建築、健康環境空間創意設計。健康科技暨管理學院特色為培育中高階流通管理、企業管理人才、天然物中草藥生技、機能性食品、抗衰老食品及化妝品生技等。航空學院特色為飛機維修、航空零組件製造、航空安全技術管理、航空運輸管理、無人飛機等。
112,私立,技專校院,1061,中華學校財團法人中華科技大學,在職,碩士班,43,0,39,0,90.70,本校工程學院設有機械工程系機電光碩士在職專班、建築系土木防災與管理碩士在職專班、建築系碩士在職專班；健康科技暨管理學院設有生物科技系健康科技碩士在職專班；航空學院設有航空機械系飛機系統工程碩士在職專班、航空服務管理系航空運輸碩士在職專班等6所碩士在職專班。碩士在職專班以畢業後在職場工作，提升自我專業技術競爭力之專業技術人員為主，本校提升學生在職場專業技術能力為目標，本校培育學生創新、創意、創業能力，並加強問題分析與解決能力。整合各院師資、課程、實驗室，藉以培養兼具理論素養及實用技能之人才。工程學院特色為機電整合、光電半導體材料、精密機械、綠色能源、土木防災監測系統、綠建築、健康環境空間創意設計。健康科技暨管理學院特色為天然物中草藥生技、機能性食品、抗衰老食品及化妝品生技等研發。航空學院特色為飛機維修、航空零組件製造、航空安全技術管理、航空運輸管理、無人飛機等。
112,私立,技專校院,1062,僑光科技大學,日間,學士班(含四技),1243,2,892,127,74.49,"財金、企管、國貿、行銷、財法5系：1.建置數位新零售商業服務系統，開設跨域整合課程。2. 結合智慧零售、數位金融、數位行銷及大數據分析等領域，推動數位新零售特色。3.結合「智慧零售商業服務中心」及「金融教育中心」，開發跨科際生產力、數位新零售實務課程。觀光、餐管、旅展、英語4系：1.國際比賽級餐飲教室、咖啡、日式料理、實習旅館、模擬機艙等專業教室，私校全國第一。2.開辦昇恆昌產業學院，雄獅模組專業課程，培育優秀業界人才。3.全國技能競賽中區唯一競賽場地。4.中部唯一旅館與會展專業科系，提供數位策展課程。多遊、機械、創設、資科4系：1. 領先全國大學成立5G專網元宇宙實驗室。2. 國際大奬肯定，獲科技部研究創作獎、紅點設計及匹茲堡大獎。3.投入1億2,900萬，打造全國第一電競遊戲基地與機器人教育中心。4. 師資專業、教學設施領先。5. 就業導向課程結合全學年校外實習，升學就業有保障。"
112,私立,技專校院,1062,僑光科技大學,進修,學士班(含四技),1019,0,905,0,88.81,財金、企管、國貿、行銷、財法5系：1.建置數位新零售商業服務系統，開設跨域整合課程。2. 結合智慧零售、數位金融、數位行銷及大數據分析等領域，推動數位新零售特色。3.結合「智慧零售商業服務中心」及「金融教育中心」，開發跨科際生產力、數位新零售實務課程。觀光、餐管、旅展、英語4系：1.國際比賽級餐飲教室、咖啡、日式料理、實習旅館、模擬機艙等專業教室，私校全國第一。2.開辦昇恆昌產業學院，雄獅模組專業課程，培育優秀業界人才。3.全國技能競賽中區唯一競賽場地。4.中部唯一旅館與會展專業科系，提供數位策展課程。多遊、機械、創設、資科4系：1. 領先全國大學成立5G專網元宇宙實驗室。2. 全國第一電競遊戲菁英培訓基地，師資專業、教學設備優良。3. 課程與電競遊戲、產品設計、文化科技以及智慧製造等熱門領域結合，升學就業有保障。
