學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
112,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,88,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
112,2,私立,一般大學,1039,玄奘大學,學士班(日間),男,441,26,12,8,0,0,0,1,3,0,14,2,0,7,5,0
112,2,私立,一般大學,1039,玄奘大學,學士班(進修),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,一般大學,1039,玄奘大學,碩士班(日間),男,97,6,2,1,0,0,0,0,1,0,4,1,0,3,0,0
112,2,私立,一般大學,1039,玄奘大學,碩士在職專班,男,51,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
112,2,私立,一般大學,1039,玄奘大學,學士班(日間),女,662,33,17,4,0,0,4,0,8,1,16,5,0,8,3,0
112,2,私立,一般大學,1039,玄奘大學,學士班(進修),女,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,一般大學,1039,玄奘大學,碩士班(日間),女,166,16,7,2,0,0,1,0,2,2,9,1,0,5,3,0
112,2,私立,一般大學,1039,玄奘大學,碩士在職專班,女,106,4,1,1,0,0,0,0,0,0,3,0,0,1,2,0
112,2,私立,技專校院,1040,建國科技大學,二專(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1040,建國科技大學,二專(進修),男,46,7,0,0,0,0,0,0,0,0,7,1,0,5,1,0
112,2,私立,技專校院,1040,建國科技大學,學士班(日間),男,1444,94,13,12,0,0,0,1,0,0,81,23,0,26,17,15
112,2,私立,技專校院,1040,建國科技大學,學士班(進修),男,1118,57,5,3,0,0,1,0,1,0,52,17,0,21,14,0
112,2,私立,技專校院,1040,建國科技大學,碩士班(日間),男,51,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
112,2,私立,技專校院,1040,建國科技大學,二專(日間),女,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1040,建國科技大學,二專(進修),女,20,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
112,2,私立,技專校院,1040,建國科技大學,學士班(日間),女,664,43,8,6,1,0,0,1,0,0,35,12,0,10,7,6
112,2,私立,技專校院,1040,建國科技大學,學士班(進修),女,455,34,3,2,0,0,0,0,1,0,31,7,0,15,9,0
112,2,私立,技專校院,1040,建國科技大學,碩士班(日間),女,47,4,1,0,0,0,0,0,1,0,3,0,0,2,1,0
112,2,私立,技專校院,1041,明志科技大學,學士班(日間),男,2555,39,17,14,0,0,0,0,2,1,22,1,2,1,18,0
112,2,私立,技專校院,1041,明志科技大學,學士班(進修),男,103,10,1,0,0,0,1,0,0,0,9,4,4,1,0,0
112,2,私立,技專校院,1041,明志科技大學,碩士班(日間),男,402,11,2,1,0,0,0,0,1,0,9,0,0,1,8,0
112,2,私立,技專校院,1041,明志科技大學,碩士在職專班,男,23,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
112,2,私立,技專校院,1041,明志科技大學,博士班,男,45,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
112,2,私立,技專校院,1041,明志科技大學,學士班(日間),女,1039,10,6,5,0,0,0,0,1,0,4,0,0,0,4,0
112,2,私立,技專校院,1041,明志科技大學,學士班(進修),女,6,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0
112,2,私立,技專校院,1041,明志科技大學,碩士班(日間),女,133,3,2,0,0,0,0,2,0,0,1,0,0,1,0,0
112,2,私立,技專校院,1041,明志科技大學,碩士在職專班,女,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1041,明志科技大學,博士班,女,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),男,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),男,403,15,5,2,0,0,0,0,3,0,10,3,0,5,2,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),男,341,16,2,1,0,0,0,0,1,0,14,2,0,5,7,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),男,25,4,3,0,0,0,0,0,3,0,1,0,0,0,1,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,男,25,6,0,0,0,0,0,0,0,0,6,1,0,1,4,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),女,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,五專,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),女,276,10,3,0,0,0,3,0,0,0,7,0,0,7,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),女,115,5,1,0,0,0,0,0,1,0,4,0,0,1,3,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),女,17,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
112,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,女,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1043,大仁科技大學,二專(進修),男,29,3,2,2,0,0,0,0,0,0,1,0,0,1,0,0
112,2,私立,技專校院,1043,大仁科技大學,學士班(日間),男,1051,22,10,7,0,0,0,1,2,0,12,6,0,6,0,0
112,2,私立,技專校院,1043,大仁科技大學,學士班(進修),男,438,36,6,0,0,0,0,0,6,0,30,3,0,19,8,0
112,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,34,4,1,0,0,0,0,1,0,0,3,0,0,3,0,0
112,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,75,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0
112,2,私立,技專校院,1043,大仁科技大學,二專(進修),女,34,5,0,0,0,0,0,0,0,0,5,0,0,4,1,0
112,2,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1267,31,17,15,0,0,0,0,2,0,14,1,0,11,2,0
112,2,私立,技專校院,1043,大仁科技大學,學士班(進修),女,819,41,9,4,0,0,2,0,3,0,32,0,0,23,9,0
112,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,46,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
112,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1044,聖約翰科技大學,二專(進修),男,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1044,聖約翰科技大學,五專,男,41,3,1,1,0,0,0,0,0,0,2,0,0,0,2,0
112,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,199,13,0,0,0,0,0,0,0,0,13,5,0,2,6,0
112,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,95,6,1,0,0,0,0,0,1,0,5,0,0,0,5,0
112,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,29,7,0,0,0,0,0,0,0,0,7,2,0,1,4,0
112,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,43,8,0,0,0,0,0,0,0,0,8,4,0,2,2,0
112,2,私立,技專校院,1044,聖約翰科技大學,二專(進修),女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1044,聖約翰科技大學,五專,女,5,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,130,6,0,0,0,0,0,0,0,0,6,2,0,1,3,0
112,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
112,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,14,3,1,0,0,0,0,0,1,0,2,1,0,0,1,0
112,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2239,156,38,36,0,0,0,1,1,0,118,56,0,37,25,0
112,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1207,91,3,3,0,0,0,0,0,0,88,7,0,46,35,0
112,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,108,13,0,0,0,0,0,0,0,0,13,4,0,7,2,0
112,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,91,5,0,0,0,0,0,0,0,0,5,0,0,2,3,0
112,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,3712,171,53,50,1,0,0,1,1,0,118,35,0,46,37,0
112,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1116,79,5,4,0,0,0,0,1,0,74,5,0,38,31,0
112,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,131,19,1,0,0,0,0,0,1,0,18,10,0,2,6,0
112,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,77,8,0,0,0,0,0,0,0,0,8,0,0,6,2,0
112,2,私立,技專校院,1046,中國科技大學,二專(進修),男,103,17,0,0,0,0,0,0,0,0,17,1,0,10,6,0
112,2,私立,技專校院,1046,中國科技大學,學士班(日間),男,2079,122,20,18,0,0,0,0,1,1,102,14,0,38,42,8
112,2,私立,技專校院,1046,中國科技大學,學士班(進修),男,763,72,10,6,0,0,0,1,3,0,62,6,0,27,29,0
112,2,私立,技專校院,1046,中國科技大學,碩士班(日間),男,95,10,0,0,0,0,0,0,0,0,10,2,0,3,5,0
112,2,私立,技專校院,1046,中國科技大學,碩士在職專班,男,38,3,1,0,0,0,0,0,0,1,2,0,0,1,1,0
112,2,私立,技專校院,1046,中國科技大學,二專(進修),女,95,9,1,1,0,0,0,0,0,0,8,0,0,3,5,0
112,2,私立,技專校院,1046,中國科技大學,學士班(日間),女,2378,94,25,25,0,0,0,0,0,0,69,4,0,35,29,1
112,2,私立,技專校院,1046,中國科技大學,學士班(進修),女,575,36,3,1,0,0,0,1,1,0,33,5,0,11,17,0
112,2,私立,技專校院,1046,中國科技大學,碩士班(日間),女,68,6,0,0,0,0,0,0,0,0,6,2,0,2,2,0
112,2,私立,技專校院,1046,中國科技大學,碩士在職專班,女,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1047,中臺科技大學,二專(日間),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1047,中臺科技大學,學士班(日間),男,1469,41,12,9,0,0,0,1,2,0,29,6,0,0,23,0
112,2,私立,技專校院,1047,中臺科技大學,學士班(進修),男,526,40,6,6,0,0,0,0,0,0,34,1,0,0,33,0
112,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,33,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,43,3,1,0,0,0,0,0,1,0,2,0,0,0,2,0
112,2,私立,技專校院,1047,中臺科技大學,博士班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1047,中臺科技大學,二專(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1047,中臺科技大學,學士班(日間),女,2364,73,23,18,0,0,0,4,1,0,50,4,0,0,46,0
112,2,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1563,63,11,5,0,0,1,1,4,0,52,4,0,0,48,0
112,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,95,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,235,8,0,0,0,0,0,0,0,0,8,0,0,0,8,0
112,2,私立,技專校院,1047,中臺科技大學,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,一般大學,1048,亞洲大學,學士班(日間),男,3186,96,34,32,0,0,0,1,1,0,62,4,0,25,33,0
112,2,私立,一般大學,1048,亞洲大學,學士班(進修),男,206,11,1,1,0,0,0,0,0,0,10,1,0,6,3,0
112,2,私立,一般大學,1048,亞洲大學,碩士班(日間),男,263,33,2,2,0,0,0,0,0,0,31,13,0,12,6,0
112,2,私立,一般大學,1048,亞洲大學,碩士在職專班,男,197,12,1,1,0,0,0,0,0,0,11,3,0,8,0,0
112,2,私立,一般大學,1048,亞洲大學,博士班,男,134,6,4,3,0,0,0,0,1,0,2,2,0,0,0,0
112,2,私立,一般大學,1048,亞洲大學,學士班(日間),女,5883,72,31,29,0,0,0,1,1,0,41,4,0,16,21,0
112,2,私立,一般大學,1048,亞洲大學,學士班(進修),女,237,10,0,0,0,0,0,0,0,0,10,0,0,5,5,0
112,2,私立,一般大學,1048,亞洲大學,碩士班(日間),女,432,20,2,2,0,0,0,0,0,0,18,5,0,7,6,0
112,2,私立,一般大學,1048,亞洲大學,碩士在職專班,女,230,13,4,3,0,0,0,0,1,0,9,0,0,5,4,0
112,2,私立,一般大學,1048,亞洲大學,博士班,女,90,5,0,0,0,0,0,0,0,0,5,2,0,2,1,0
112,2,私立,一般大學,1049,開南大學,學士班(日間),男,1365,99,19,19,0,0,0,0,0,0,80,19,0,36,25,0
112,2,私立,一般大學,1049,開南大學,學士班(進修),男,543,55,14,11,0,0,0,0,3,0,41,3,0,23,15,0
112,2,私立,一般大學,1049,開南大學,碩士班(日間),男,84,9,2,1,0,0,0,0,1,0,7,2,0,3,2,0
112,2,私立,一般大學,1049,開南大學,碩士在職專班,男,172,3,0,0,0,0,0,0,0,0,3,1,0,1,1,0
112,2,私立,一般大學,1049,開南大學,學士班(日間),女,1335,107,28,25,0,0,0,0,1,2,79,12,0,41,26,0
112,2,私立,一般大學,1049,開南大學,學士班(進修),女,433,39,8,4,0,0,0,0,3,1,31,0,0,26,5,0
112,2,私立,一般大學,1049,開南大學,碩士班(日間),女,131,13,1,1,0,0,0,0,0,0,12,2,0,2,8,0
112,2,私立,一般大學,1049,開南大學,碩士在職專班,女,131,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
112,2,私立,一般大學,1050,佛光大學,學士班(日間),男,1047,41,21,15,0,0,0,1,4,1,20,2,0,18,0,0
112,2,私立,一般大學,1050,佛光大學,碩士班(日間),男,187,15,1,0,0,0,0,0,1,0,14,3,0,11,0,0
112,2,私立,一般大學,1050,佛光大學,碩士在職專班,男,41,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
112,2,私立,一般大學,1050,佛光大學,博士班,男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,一般大學,1050,佛光大學,學士班(日間),女,1090,29,15,12,0,0,0,0,2,1,14,0,0,13,1,0
112,2,私立,一般大學,1050,佛光大學,碩士班(日間),女,263,17,3,1,0,0,0,0,2,0,14,1,0,13,0,0
112,2,私立,一般大學,1050,佛光大學,碩士在職專班,女,65,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,2,私立,一般大學,1050,佛光大學,博士班,女,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,200,8,3,2,0,0,0,0,0,1,5,0,0,0,5,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,1972,151,25,20,0,0,0,1,3,1,126,3,0,3,120,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,592,24,18,9,0,0,1,0,8,0,6,0,0,0,6,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,40,8,0,0,0,0,0,0,0,0,8,0,0,0,8,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,651,29,13,12,0,0,1,0,0,0,16,0,0,0,16,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,4927,282,63,47,0,0,2,5,6,3,219,2,0,1,216,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,1096,33,12,8,0,0,0,0,4,0,21,0,0,0,21,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,79,8,1,0,0,0,0,0,1,0,7,0,0,0,7,0
112,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,79,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),男,90,9,3,0,0,0,0,0,3,0,6,0,0,0,6,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),男,913,45,10,7,0,0,0,1,2,0,35,4,0,9,22,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),男,391,25,9,1,0,0,0,0,8,0,16,0,0,0,16,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),男,113,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,男,27,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),女,39,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),女,313,18,6,4,0,0,0,0,2,0,12,0,0,4,8,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),女,149,10,3,0,1,0,0,0,2,0,7,0,0,1,6,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),女,94,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,1054,52,9,8,0,0,1,0,0,0,43,21,3,12,7,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,473,44,1,1,0,0,0,0,0,0,43,9,0,13,21,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,78,8,1,1,0,0,0,0,0,0,7,0,0,2,5,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,1529,63,17,14,0,0,2,0,0,1,46,15,1,12,18,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,693,29,2,1,0,0,0,0,1,0,27,7,0,13,7,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,141,7,0,0,0,0,0,0,0,0,7,1,0,2,4,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1054,景文科技大學,二專(進修),男,55,11,1,0,0,0,0,0,1,0,10,2,0,7,1,0
112,2,私立,技專校院,1054,景文科技大學,學士班(日間),男,1649,100,32,28,0,0,0,1,3,0,68,26,0,20,22,0
112,2,私立,技專校院,1054,景文科技大學,學士班(進修),男,421,42,3,3,0,0,0,0,0,0,39,8,0,18,13,0
112,2,私立,技專校院,1054,景文科技大學,碩士班(日間),男,3,4,0,0,0,0,0,0,0,0,4,2,0,2,0,0
112,2,私立,技專校院,1054,景文科技大學,碩士在職專班,男,40,4,0,0,0,0,0,0,0,0,4,0,0,3,1,0
112,2,私立,技專校院,1054,景文科技大學,二專(進修),女,34,3,1,0,0,0,0,0,1,0,2,0,0,2,0,0
112,2,私立,技專校院,1054,景文科技大學,學士班(日間),女,1965,66,24,22,0,0,1,0,1,0,42,14,0,14,14,0
112,2,私立,技專校院,1054,景文科技大學,學士班(進修),女,414,22,6,5,0,0,1,0,0,0,16,1,0,15,0,0
112,2,私立,技專校院,1054,景文科技大學,碩士班(日間),女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1054,景文科技大學,碩士在職專班,女,18,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
112,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),男,27,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0
112,2,私立,技專校院,1055,中華醫事科技大學,五專,男,685,20,11,9,0,0,0,0,0,2,9,4,0,0,5,0
112,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,907,27,5,3,0,0,0,2,0,0,22,2,0,1,19,0
112,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,378,20,3,3,0,0,0,0,0,0,17,3,0,0,14,0
112,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,50,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
112,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),女,36,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,2,私立,技專校院,1055,中華醫事科技大學,五專,女,2515,63,30,27,0,0,0,0,0,3,33,8,0,0,25,0
112,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,1989,47,20,16,0,0,0,0,0,4,27,2,0,0,25,0
112,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,681,41,15,13,0,0,0,2,0,0,26,3,0,2,21,0
112,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,49,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
112,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1056,東南科技大學,學士班(日間),男,1862,115,8,7,0,0,0,0,0,1,107,11,15,20,42,19
112,2,私立,技專校院,1056,東南科技大學,學士班(進修),男,329,22,0,0,0,0,0,0,0,0,22,0,2,0,20,0
112,2,私立,技專校院,1056,東南科技大學,碩士班(日間),男,76,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
112,2,私立,技專校院,1056,東南科技大學,碩士在職專班,男,54,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
112,2,私立,技專校院,1056,東南科技大學,學士班(日間),女,1105,53,5,2,0,0,0,0,1,2,48,8,6,12,19,3
112,2,私立,技專校院,1056,東南科技大學,學士班(進修),女,147,11,1,1,0,0,0,0,0,0,10,0,1,0,9,0
112,2,私立,技專校院,1056,東南科技大學,碩士班(日間),女,61,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,2,私立,技專校院,1056,東南科技大學,碩士在職專班,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,2229,123,43,30,0,0,0,0,12,1,80,31,0,3,46,0
112,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,190,19,1,1,0,0,0,0,0,0,18,8,0,0,10,0
112,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,12,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0
112,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,2852,62,27,21,0,0,2,0,3,1,35,8,0,1,26,0
112,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,206,8,0,0,0,0,0,0,0,0,8,3,0,0,5,0
112,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,24,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
112,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),男,162,72,4,2,0,0,1,0,1,0,68,0,0,3,11,54
112,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),男,162,96,16,10,0,0,0,0,2,4,80,0,0,1,4,75
112,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),男,46,19,2,0,0,0,0,0,1,1,17,2,0,2,4,9
112,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,男,6,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1
112,2,私立,一般大學,1058,明道學校財團法人明道大學,博士班,男,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
112,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),女,168,64,2,1,0,0,0,0,1,0,62,0,0,1,8,53
112,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),女,63,41,5,3,1,0,0,0,1,0,36,0,0,0,0,36
112,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),女,41,17,3,0,0,0,1,1,0,1,14,0,0,0,9,5
112,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,女,19,6,0,0,0,0,0,0,0,0,6,0,0,0,2,4
112,2,私立,一般大學,1058,明道學校財團法人明道大學,博士班,女,13,5,1,0,0,0,0,0,0,1,4,0,0,0,0,4
112,2,私立,技專校院,1060,南開科技大學,二專(進修),男,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1060,南開科技大學,五專,男,230,11,1,1,0,0,0,0,0,0,10,5,0,1,4,0
112,2,私立,技專校院,1060,南開科技大學,學士班(日間),男,892,29,7,4,0,0,0,2,0,1,22,10,0,5,7,0
112,2,私立,技專校院,1060,南開科技大學,學士班(進修),男,554,30,3,2,0,0,0,0,1,0,27,4,0,16,7,0
112,2,私立,技專校院,1060,南開科技大學,碩士班(日間),男,40,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0
112,2,私立,技專校院,1060,南開科技大學,碩士在職專班,男,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112,2,私立,技專校院,1060,南開科技大學,二專(進修),女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,私立,技專校院,1060,南開科技大學,五專,女,36,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
