學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
112,公立,一般大學,0017,國立臺北大學,博士班,大陸地區,大陸地區,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),印度尼西亞共和國,東協,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),約旦哈什米王國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),馬來西亞,東協,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),菲律賓共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),泰國,東協,14,5,9,13,5,8,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),越南社會主義共和國,東協,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),香港,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),丹麥王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0017,國立臺北大學,碩士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
112,公立,一般大學,0018,國立嘉義大學,學士班(日間),印度尼西亞共和國,東協,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,學士班(日間),馬來西亞,東協,18,7,11,1,0,1,17,7,10,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,學士班(日間),香港,港澳,13,6,7,0,0,0,0,0,0,13,6,7,0,0,0
112,公立,一般大學,0018,國立嘉義大學,學士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
112,公立,一般大學,0018,國立嘉義大學,博士班,印度尼西亞共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,博士班,菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,博士班,澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,博士班,大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
112,公立,一般大學,0018,國立嘉義大學,碩士班(日間),印度尼西亞共和國,東協,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,碩士班(日間),馬來西亞,東協,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,碩士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0018,國立嘉義大學,碩士班(日間),香港,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),印度尼西亞共和國,東協,19,9,10,0,0,0,19,9,10,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),日本,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),馬來西亞,東協,7,5,2,0,0,0,7,5,2,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),越南社會主義共和國,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),香港,港澳,7,4,3,0,0,0,0,0,0,7,4,3,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),澳門,港澳,4,3,1,0,0,0,0,0,0,4,3,1,0,0,0
112,公立,一般大學,0019,國立高雄大學,學士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,碩士班(日間),日本,其他亞洲地區,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,碩士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,碩士班(日間),越南社會主義共和國,東協,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0019,國立高雄大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),印度尼西亞共和國,東協,21,7,14,7,2,5,14,5,9,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),日本,其他亞洲地區,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),馬來西亞,東協,24,8,16,0,0,0,24,8,16,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),越南社會主義共和國,東協,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),香港,港澳,28,11,17,0,0,0,0,0,0,28,11,17,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),澳門,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),蒙古國,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),吉爾吉斯,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),史瓦帝尼王國,非洲,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),宏都拉斯共和國,中南美洲,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),貝里斯,中南美洲,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),秘魯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,印度,南亞,8,5,3,8,5,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,印度尼西亞共和國,東協,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,尼泊爾聯邦民主共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,泰國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,越南社會主義共和國,東協,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),印度,南亞,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),印度尼西亞共和國,東協,18,4,14,18,4,14,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),馬來西亞,東協,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),新加坡共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),泰國,東協,8,2,6,8,2,6,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),越南社會主義共和國,東協,11,2,9,11,2,9,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),香港,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),馬拉威共和國,非洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),莫三比克共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),史瓦帝尼王國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),立陶宛共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),美國,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),大陸地區,大陸地區,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),緬甸,東協,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),柬埔寨王國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),印度尼西亞共和國,東協,11,5,6,0,0,0,11,5,6,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),馬來西亞,東協,27,9,18,0,0,0,27,9,18,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),香港,港澳,29,14,15,0,0,0,0,0,0,29,14,15,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),澳門,港澳,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),南非共和國,非洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),巴西聯邦共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,博士班,緬甸,東協,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,博士班,泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,博士班,越南社會主義共和國,東協,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,博士班,大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),孟加拉人民共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),緬甸,東協,8,2,6,8,2,6,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),馬來西亞,東協,5,2,3,1,0,1,4,2,2,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),尼泊爾聯邦民主共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),巴基斯坦,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),香港,港澳,4,3,1,0,0,0,0,0,0,4,3,1,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),蒙古國,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),吉爾吉斯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),緬甸,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),印度尼西亞共和國,東協,58,31,27,26,13,13,32,18,14,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),馬來西亞,東協,11,8,3,1,0,1,10,8,2,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),泰國,東協,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),越南社會主義共和國,東協,7,5,2,5,5,0,2,0,2,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),香港,港澳,4,1,3,0,0,0,0,0,0,4,1,3,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),海地共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),宏都拉斯共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),美國,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),聖露西亞,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),巴拉圭,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,印度,南亞,14,9,5,14,9,5,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,印度尼西亞共和國,東協,40,26,14,40,26,14,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,菲律賓共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,泰國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,越南社會主義共和國,東協,16,11,5,16,11,5,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,埃及阿拉伯共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,衣索比亞聯邦民主共和國,非洲,25,24,1,25,24,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,肯亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,巴拿馬共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,大陸地區,大陸地區,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),緬甸,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),印度,南亞,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),印度尼西亞共和國,東協,106,69,37,104,67,37,2,2,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),日本,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),馬來西亞,東協,7,6,1,2,1,1,5,5,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),菲律賓共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),泰國,東協,22,10,12,22,10,12,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),土耳其共和國,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),越南社會主義共和國,東協,21,6,15,21,6,15,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),香港,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),埃及阿拉伯共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),肯亞共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),索馬利蘭共和國,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),捷克共和國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),法國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),波蘭共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),英國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),德意志聯邦共和國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),拉脫維亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),薩爾瓦多,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),聖露西亞,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),智利,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),哥倫比亞共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),巴拉圭,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),秘魯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),大陸地區,大陸地區,9,4,5,0,0,0,0,0,0,0,0,0,9,4,5
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),印度尼西亞共和國,東協,8,3,5,2,0,2,6,3,3,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),馬來西亞,東協,28,15,13,2,1,1,26,14,12,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),越南社會主義共和國,東協,5,3,2,2,1,1,3,2,1,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),香港,港澳,14,7,7,0,0,0,0,0,0,14,7,7,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
112,公立,技專校院,0023,國立雲林科技大學,博士班,印度尼西亞共和國,東協,8,5,3,8,5,3,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,博士班,巴基斯坦,南亞,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,博士班,越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,博士班,烏干達共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,博士班,大陸地區,大陸地區,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0
112,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),孟加拉人民共和國,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),印度尼西亞共和國,東協,21,11,10,21,11,10,0,0,0,0,0,0,0,0,0
