學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
111,私立,一般大學,1014,義守大學,日間,博士班,27,1,24,1,92.59,義守大學為一所人文與科技並重、多元人才培育的國際化綜合大學，辦學績效卓著，為外界評比優良的私立大學之一，在英國泰晤士報高等教育特刊，2015年義守大學入列全球800名大學，其中教學成績為全台灣第14名，2016年列入亞洲前200名大學排行榜。2018年入選英國《泰晤士報》全球最佳年輕大學，2019年入選《遠見雜誌》台灣最佳大學排行榜，全國綜合大學前18名、南部私校綜合大學第1名。2021年首次入選QS亞洲大學排名，整體表現位居417名。
111,私立,一般大學,1014,義守大學,日間,碩士班,176,5,105,40,68.72,義守大學為一所人文與科技並重、多元人才培育的國際化綜合大學，辦學績效卓著，為外界評比優良的私立大學之一，在英國泰晤士報高等教育特刊，2015年義守大學入列全球800名大學，其中教學成績為全台灣第14名，2016年列入亞洲前200名大學排行榜。2018年入選英國《泰晤士報》全球最佳年輕大學，2019年入選《遠見雜誌》台灣最佳大學排行榜，全國綜合大學前18名、南部私校綜合大學第1名，2021年首次入選QS亞洲大學排名，整體表現位居417名。
111,私立,一般大學,1014,義守大學,在職,碩士班,156,10,73,0,50.00,義守大學為一所人文與科技並重、多元人才培育的國際化綜合大學，辦學績效卓著，為外界評比優良的私立大學之一，在英國泰晤士報高等教育特刊，2015年義守大學入列全球800名大學，其中教學成績為全台灣第14名，2016年列入亞洲前200名大學排行榜。2018年入選英國《泰晤士報》全球最佳年輕大學，2019年入選《遠見雜誌》台灣最佳大學排行榜，全國綜合大學前18名、南部私校綜合大學第1名，2021年首次入選QS亞洲大學排名，整體表現位居417名。
111,私立,一般大學,1014,義守大學,日間,學士班(含四技),2851,27,1836,327,68.64,義守大學為一所人文與科技並重、多元人才培育的國際化綜合大學，設有工、智慧科技、管理、語文、觀光餐旅、傳播與設計、國際、醫學、醫學科技及原住民族等十個學院，並有全國獨創之學士後醫學系外國學生專班，所有系所皆通過外部評鑑，且獲得全球唯一3個學院同步通過AACSB國際認證，連續8年教育部教學卓越獎勵補助，為南台灣學校之 最。   本校辦學績效卓著，2019年入選《遠見雜誌》台灣最佳大學排行榜，全國綜合大學前18名、南部私校綜合大學第1名，2021年入選QS亞洲大學排名，整體表現受獲肯定。本校致力培育具國際觀與競逐全球能力之專才，且校園國際化交流與學習機會非常多，集團所屬事業體具多樣性，使學生在實習與就業上極佔優勢，本校更積極與其他企業產學合作，開辦就業學程計畫，聘請產業界講師授課，使學生具備企業界優先錄用之優勢，為本校畢業生開創寬廣就業機會。新鮮人的你們，怎能錯過呢!選擇義守大學，絕對是正確的。
111,私立,一般大學,1014,義守大學,進修,學士班(含四技),310,4,92,0,30.07,義守大學為一所人文與科技並重、多元人才培育的國際化綜合大學，辦學績效卓著，為外界評比優良的私立大學之一，在英國泰晤士報高等教育特刊，2015年義守大學入列全球800名大學，其中教學成績為全台灣第14名，2016年列入亞洲前200名大學排行榜。2018年入選英國《泰晤士報》全球最佳年輕大學，2019年入選《遠見雜誌》台灣最佳大學排行榜，全國綜合大學前18名、南部私校綜合大學第1名，2021年首次入選QS亞洲大學排名，整體表現位居417名。
111,私立,一般大學,1014,義守大學,在職,二年制大學(二技),108,1,67,0,62.62,義守大學為一所人文與科技並重、多元人才培育的國際化綜合大學，辦學績效卓著，為外界評比優良的私立大學之一，在英國泰晤士報高等教育特刊，2015年義守大學入列全球800名大學，其中教學成績為全台灣第14名，2016年列入亞洲前200名大學排行榜。2018年入選英國《泰晤士報》全球最佳年輕大學，2019年入選《遠見雜誌》台灣最佳大學排行榜，全國綜合大學前18名、南部私校綜合大學第1名，2021年首次入選QS亞洲大學排名，整體表現位居417名。
111,私立,一般大學,1015,世新大學,日間,博士班,12,0,12,5,100.00,本校係少數連續13年獲得教育部獎勵大學教學卓越計畫認可殊榮之績優大學，107年起獲教育部補助執行「深耕計畫」。本校博士班計有傳播博士學位學程、行管系、中文系等3學系學位學程，近年來持續發展「數位傳播貫穿各學門」的辦學特色，除積極優化師資結構、提升教學品質及追求創新卓越外，並以「建構兼備自由風氣與人文精神之大學，培育具有教養、宏觀、專業知能及國際視野之公民」為願景。  本校博士班基於學、碩、博人才培育完整性，重視教學領域與社會需求之契合性、發展性及教育成效，以培育國家高階人才為目標，養成具國際視野與全方位能力之專業研究人才。
111,私立,一般大學,1015,世新大學,日間,碩士班,174,0,164,16,94.74,本校係少數連續13年獲得教育部獎勵大學教學卓越計畫認可殊榮之績優大學，107年起獲教育部補助執行「深耕計畫」。設有新聞傳播學院、管理學院、人文社會學院及法律學院，碩士班計有新聞系、廣電系(創作組、媒體應用組)、公廣系、口傳系、資傳系、數媒系、傳管系、資管系、財金系、行管系、觀光系、經濟系、企管系、社心系、中文系、法律系，及性別所、智傳所等19系所組，近年持續發展「數位傳播貫穿各學門」的辦學特色，積極優化師資結構、提升教學品質及追求創新卓越，並以「建構兼備自由風氣與人文精神之大學，培育具有教養、宏觀、專業知能及國際視野之公民」為願景。1111人力銀行企業雇主調查，本校於「大眾傳播學群」領域穩居全台之冠；Cheers雜誌「企業最愛碩士生」調查，連續5年蟬聯私校之冠。世新大學的辦學績效與成果，廣獲好評。
111,私立,一般大學,1015,世新大學,在職,碩士班,140,0,125,0,89.29,本校係少數連續13年獲得教育部獎勵大學教學卓越計畫認可殊榮之績優大學，107年起獲教育部補助執行「深耕計畫」。本校碩士在職專班計有廣電系、公廣系、口傳系、資傳系、傳管系、資管系、財金系、行管系(政府與企業組、非營利與社會企業組)、觀光系、企管系、法律系等11系所組，近年來持續發展「數位傳播貫穿各學門」的辦學特色，除積極優化師資結構、提升教學品質及追求創新卓越外，並以「建構兼備自由風氣與人文精神之大學，培育具有教養、宏觀、專業知能及國際視野之公民」為願景。  此在職進修乃為協助社會人士進行在職教育，培養第二專長，力求廣納各界人才進行回流教育，落實終身學習之理念。
111,私立,一般大學,1015,世新大學,日間,學士班(含四技),2197,2,1765,89,81.17,本校係少數連續13年獲得教育部獎勵大學教學卓越計畫認可殊榮之績優大學，107年起獲教育部補助執行「深耕計畫」。設有新聞傳播學院、管理學院、人文社會學院及法律學院，學士班計有新聞系、廣電系(廣播、電視、電影)、圖傳系、公廣系、口傳系、資傳系、數媒系(動畫、遊戲)、傳管系、資管系(資管、資訊科技、智慧網路)、財金系、行管系、觀光系(餐旅、旅遊休閒、規劃)、經濟系、企管系、社心系、英語系、中文系、日文系、法律系等26學系組，享有多元的跨領域學習資源，亦規劃學士、碩士一貫學程，鼓勵優異學生就讀碩士班。為培養學生具恢宏的世界觀與國際移動力，積極與世界各國大學締結姊妹校，進行教學、研究、教師與學生互換等交流，擴展學生全球視野；並於108年與110年分別啟用全台大學首座具有最豐富高端新媒體設備的「全媒體大樓」及「LVS智能攝製基地」，有助於本校培育全能傳播人才。
111,私立,一般大學,1015,世新大學,進修,學士班(含四技),251,0,240,0,95.62,本校係少數連續13年獲得教育部獎勵大學教學卓越計畫認可殊榮之績優大學，107年起獲教育部補助執行「深耕計畫」。近年來持續發展「數位傳播貫穿各學門」的辦學特色，除積極優化師資結構、提升教學品質及追求創新卓越外，並以「建構兼備自由風氣與人文精神之大學，培育具有教養、宏觀、專業知能及國際視野之公民」為願景。  落實數位傳播貫穿各學門的辦學特色，開設跨領域學程，並因應傳播數位化的趨勢，積極整合學校核心課程，創新轉型設有全媒體學士學位學程、影視進修學士學位學程；另為培養兼具專業知識與實作能力人才，落實理論與實務並重的辦學理念，設立圖文傳播暨數位出版學系、企業管理學系進修學士班，培養學生多元能力，強化職場競爭力。
111,私立,一般大學,1016,銘傳大學,日間,博士班,12,0,12,3,100.00,本校企業管理學系及應用中國文學系設置有博士班。企業管理學系博士班以追求教學品質及學術成長為宗旨，期藉由強化管理研究與實務訓練，以培育具團隊精神及全球視野的管理師資及管理專業人才，俾服務於經濟社會。而應用中國文學系，為國內首創以「應用」為名的中文系；在教學目標與課程設計，皆強調應用性。
111,私立,一般大學,1016,銘傳大學,日間,碩士班,347,0,270,55,80.85,1.銘傳大學係為紀念台灣首任巡撫劉銘傳而設立的知名大學，擁有65年的辦學經驗。2010年獲得美國MSCHE認證，成為亞洲唯一一所美國認證大學。2016年6月再次通過MSCHE 10年認證，與哥倫比亞大學、紐約大學、馬里蘭大學、賓州大學、康乃爾大學為同一認證體系。2017年7月管理學院通過AACSB國際認證。2.設有11個學院、31個學系招收碩士生，16.7萬校友及近2萬名學士生、碩士及博士生，深受陸生及國際生喜愛。3.「2021年全球最佳大學排行榜」，連續5年進榜，榮登全球著名學府。4.與2021與全球193所知名大學締結姐妹校，外籍生數1111人。5.連續10年獲教育部「大學教學卓越計畫」獎勵，教學成效倍獲肯定。2021年連續4年獲高教深耕計畫補助。6.教師教學認真嚴謹指導學生參加科技部大專學生研究計畫，2021年獲獎勵數115件，全台第4名，私校第2名。
111,私立,一般大學,1016,銘傳大學,在職,碩士班,359,0,267,0,74.37,本校共計15學系設置碩士在職專班，另外管理學院設置有高階經理碩士在職學位學程以提昇教學品質為宗旨，期藉由強化管理問題研究與實務訓練，以培育具團隊精神及全球視野的高階管理專業人才，俾服務於經濟社會。
111,私立,一般大學,1016,銘傳大學,日間,學士班(含四技),3899,0,3201,472,84.03,1.銘傳大學係為紀念台灣首任巡撫劉銘傳而設立的知名大學，擁有65年的辦學經驗。2010年獲得美國MSCHE認證，成為亞洲唯一一所美國認證大學。2016年6月再次通過MSCHE 10年認證，與哥倫比亞大學、紐約大學、馬里蘭大學、賓州大學、康乃爾大學為同一認證體系。2017年7月管理學院通過AACSB國際認證。2.設有11個學院、43個學系，16.7萬校友及近2萬名學士生、碩士及博士生，深受陸生及國際生喜愛，陸生人數名列前茅。3. 「2021年全球最佳大學排行榜」，連續5年進榜，榮登全球著名學府。4.與2021與全球193所知名大學締結姐妹校，外籍生數1111人。5.連續10年獲教育部「大學教學卓越計畫」獎勵，教學成效倍獲肯定。2021年連續4年獲高教深耕計畫補助。6.教師教學認真嚴謹指導學生參加科技部大專學生研究計畫，2021年獲獎勵數115件，全台第4名，私校第2名。
111,私立,一般大學,1017,實踐大學,日間,博士班,3,0,3,0,100.00,實踐大學博士班是第一個教育部核定在大學管理學院設立的創意產業博士班，性質與在設計、藝術或教育學院設立的文創博碩士班性質不同，特別重視在創意產業經營管理議題之研討。招生的對象：(1)取得創意產業相關領域碩士學位者、(2)具碩士學位並對創意產業相關領域具深厚研究興趣或已有產出者。培養的人才之畢業方向：從事創意產業諮詢顧問或經營管理之專業人才。我們的特色：(1)著重人文社會與產業經營面向的整合、(2)建構創意思維與經營策略的溝通、(3)利基於文化社會的意涵、開創國際經略視野、(4)培養通曉原創構思與產業運作的人才。我們的使命與願景：(1)本博士班使命與目標是培養創意產業諮詢顧問或經營管理之專業人才、(2)本博士班願景為透過研究、教學、國際交流、產學合作等活動，建構「創意」元素「產業化」的一流學術單位。
111,私立,一般大學,1017,實踐大學,日間,碩士班,140,0,102,17,75.80,實踐大學共有14個碩士班招生，師資優異、學風純樸、且位於交通便利與人文薈萃的台北市，並且榮獲《Cheers》雜誌「2019企業最愛碩士生調查」評選為私校大學TOP 5觀光餐飲/旅館休閒TOP5，為提供符合碩士班報考資格之學子與社會人士再接受專業教育機會，本校碩士班在招生、課程設計及授課規劃上相當完整。教學注重理論與實務的結合及深化專業領域的訓練，結合創新整合與國際化視野的培養，奠定出學生敬業樂群的態度更是為業界所稱道與愛用。本校所有學系所均通過系所評鑑與國際認證，因此更是學生學習的保證。目前碩士班招生採「考試入學」及「甄試入學」兩種管道招生，歡迎各界人士報考，詳見每學年度招生簡章。
111,私立,一般大學,1017,實踐大學,在職,碩士班,52,0,39,0,75.00,實踐大學特別為各階層社會人士開設進修並取得學位之管道，針對大專畢業人士設立「碩士在職專班」，以實用教學為特色，各系所依其專業特性，規劃實用之學習方向及主軸課程，碩士在職專班結合內湖及南港科學園區區域優勢，積極發展產學合作或透過國內外產業進行交流與觀摩機會，提升國際視野。且本校為培育未來跨領域專才，積極整合全校資源，結合不同專業領域，期能培養全方位專業人才，提升職場競爭力，以落實本校實用教學型大學之定位，強化本校創新與實用之教學特色。
111,私立,一般大學,1017,實踐大學,日間,學士班(含四技),2725,0,1905,128,71.26,實踐大學於2021《遠見雜誌》企業最愛大學生排行榜，本校餐飲管理/觀光管理/休閒產業管理學系榮獲「觀光休閒類」全國第三名，另於2021、2022紅點設計獎與金點新秀設計獎中一舉囊括10餘件作品獲獎。本校學士班分為臺北與高雄兩校區，臺北校區共有17個學系和2個全英語授課之學士學位學程，高雄校區有12個學系和2個學士學位學程，兩校區資源共享，彼此間交流學習，更有多樣的國際交流與社團活動。目前學士班招生管道主要分為大學多元入學（考試分發、繁星推薦與個人申請）、四技二專甄選入學、特殊選才與運動績優單獨招生。除此之外，尚有其他外加名額入學管道（外國學生、僑生與陸生等）。入學管道多元，符合教育部多元入學精神。學生修業年限4-5年，理論與實務並重。各學系均有其獨特的教學方式與特色，培養出學生樂觀多元進取的精神，無論未來報考研究所、準備國家考試或進入職場，均表現優異。
111,私立,一般大學,1017,實踐大學,進修,學士班(含四技),428,0,195,0,45.56,針對高級中等學校以上畢業之在職人士設立「進修學士班」，本校以實用教學為特色，各系所依其專業特性，規劃實用之學習，讓學生可於白天工作累積經驗，晚上讀書取得學士學位。本校為培育未來跨領域專才，積極整合全校資源，開設以實務與就業為導向之跨領域學程，結合不同專業領域，期能培養全方位專業人才，提升職場競爭力，並建立學生差異化之獨特競爭優勢，以落實本校實用教學型大學之定位，強化本校創新與實用之教學特色。
111,私立,一般大學,1017,實踐大學,在職,二年制大學(二技),60,0,26,0,43.33,實踐大學為有志進修食品營養知識的社會人士設立「食品營養與保健學系學士二年制在職專班」，多元化的課程設計配合「食品營養專業知識應用」與「食品營養產業現況分析」二大發展特色，期待能達到「培養食品營養第二專長人才」的教育目標。
111,私立,技專校院,1018,朝陽科技大學,日間,學士班(含四技),2341,0,2237,205,95.92,本校自83學年度開始招生，至今計有6個學院及24個系，四技日間部學士班招生管道分別為聯合登記分發、甄選入學、繁星計畫、技優甄審及高中生申請入學，其入學管道符合教育部多元入學之精神。四技日間部學士班招生時程約從每年3-6月開始招生，學生修滿畢業學分及達成畢業門檻後，將授予學士學位資格。本校以「培養專業知能與職業倫理兼備的優質人才」為教育目標，並以達到「學生畢業即就業、上班即上手的目標」為最高使命，致力於培養擁有專業知識與技能以及具備敬業樂群工作態度的社會菁英。此外，辦學係以校訓「勤學、敦品、力行」為基石，旨在培養具備認真學習、追求真理，以及術德兼備、人格健全之專業技術人才，並強調理論實務並重之教學與研究，以落實技職教育之目標，達到服務社群之目的。
111,私立,技專校院,1018,朝陽科技大學,日間,二年制大學(二技),0,0,0,15,100.00,本校自102學年度起開設香港二技專班，計有會計系、休閒事業管理系、行銷與流通管理系、環境工程與管理系、工業設計系、視覺傳達設計系、景觀及都市設計系、傳播藝術系、幼兒保育系、資訊管理系資訊管理組及資訊與通訊系等11個系所組。  香港二技日間部學士班招生管道為透過海外聯合招生委員會申請入學，申請時程為於每年2-3月受理報名，學生修滿畢業學分及達成畢業門檻後，將授予學士學位資格。  本校係以「培養專業知能與職業倫理兼備的優質人才」為教育目標，以達到「學生畢業即就業、上班即上手的目標」為最高使命，致力於培養擁有專業知識與技能及具備敬業樂群工作態度的社會菁英。
111,私立,技專校院,1018,朝陽科技大學,日間,博士班,16,0,15,13,96.55,本校自91學年度起增設博士班，至今計有企業管理系臺灣產業策略發展博士班、營建工程系、應用化學系生化科技博士班、建築系建築及都市設計博士班、資訊管理系5個博士班，含括管理、土木、生化、設計、資訊等領域，博士班數量為全國私立科技大學最多。每年4月受理報名，5月舉辦口試，本校在學習安排上著重實務及學理並重，培養具理論與實務兼備之人才，故歡迎具有碩士學位之業界主管或具工作經驗者報名。本校博士學位培養管理、土木、生化、設計、資訊等不同領域相關專業知識與工程技術的高階研究人才，課程特別強調研究發展的自我學習與跨界整合能力，培育敬業、合作之專業倫理與服務態度，以培養兼具創意思考、課題解決、溝通協調與國際視野之人才。
111,私立,技專校院,1018,朝陽科技大學,日間,碩士班,295,0,264,21,90.19,本校自84學年度起增設碩士班，至111學年度計有21個碩士班，含括管理、理工、設計、人文、資訊等相關領域，本校碩士班招生管道有二：『甄試入學』及『考試入學』，依據教育部規定，碩士班甄試入學於每年11月受理報名，12月舉辦口試；考試入學於每年1-3月受理報名，3月舉辦口試，本校訂定「碩、博士班入學成績優異獎助學金實施辦法之相關規定」提供成績優異獎助學金4-8萬不等，部份系所與國外大學訂有雙碩士學位學程協議，提供攻讀雙碩士學位機會，並保持辦學優勢，掌握國際發展趨勢，以創新思考、學用合一之思維，強調學生在專業上應具有創意-Creativity、技能-Skill、態度-Manner、創新-Innovation、學習-Learning、與創業-Entrepreneurship等專業特色，結合產業資源與教學研究、創意發想與創新作為，進行跨院系所合作與整合，以成就符合專業、創新、國際化、全人化之人才。
111,私立,技專校院,1018,朝陽科技大學,進修,學士班(含四技),474,0,292,0,61.60,本校自105學年度首度辦理進修部單獨招生，包含企業管理、休閒事業管理、行銷與流通管理、工業工程與管理、工業設計、視覺傳達、傳播藝術、幼兒保育及資訊管理等9個系，每年4-8月受理報名，修畢規定學分者，授予學士學位資格。本校設有各類獎助學金、就學貸款、國際姐妹校交換、實習及工讀機會，可供學生提出申請。
111,私立,技專校院,1018,朝陽科技大學,在職,碩士班,112,0,89,0,79.46,本校自86學年度起增設碩士在職專班，至今計有財務金融、企業管理、高階產業經營、保險金融管理、休閒事業管理、應用化學、幼兒保育、社會工作、資訊管理、資訊工程等10個碩士在職專班，每年1-3月受理報名，3月舉辦口試。中部地區實務工作者眾多，為提供中部地區具實務工作者進修機會，以便能夠在各領域中學得較專精之專業知識或技能，本校碩士學位以上高階專經人才的培訓養成，係秉持尊重學生性向與專業發展的理念，量身訂作課程規劃，並藉由產學實務為主的教學與研究過程，彰顯各領域高階人才的紮實專業能力，俾能勝任工作職場高階主管所需。
111,私立,一般大學,1019,高雄醫學大學,日間,博士班,58,0,52,10,91.18,本校博士班包含生物醫學工程博士學位學程、醫學研究所、臨床醫學研究所、牙醫學系【一般組、醫療器材產學組】（107學年度起採學籍分組）、藥學系、天然藥物研究所、護理學系、公共衛生學系、醫學檢驗生物技術學系、醫藥暨應用化學系、生命科學博士學位學程（110學年度學籍分組整併）、轉譯醫學博士學位學程、環境職業醫學博士學位學程、毒理學博士學位學程。
111,私立,一般大學,1019,高雄醫學大學,日間,碩士班,355,0,307,6,86.70,本校碩士班包含運動醫學系、醫學研究所、臨床醫學研究所、牙醫學系、口腔衛生學系、藥學系、臨床藥學碩士班、香粧品學系、天然藥物研究所、護理學系、公共衛生學系、醫學檢驗生物技術學系、醫學影像暨放射科學系、職能治療學系、物理治療學系、醫務管理暨醫療資訊學系、醫藥暨應用化學系、生物醫學暨環境生物學系、生物科技學系、性別研究所、心理學系、醫學社會學與社會工作學系、熱帶醫學碩士學位學程、毒理學碩士學位學程、高齡長期照護碩士學位學程、人工智慧健康產業應用碩士學位學程（110學年度起增設）、生命科學院醫藥化學暨生物科技碩士班（110學年度起增設）。
111,私立,一般大學,1019,高雄醫學大學,在職,碩士班,119,0,101,0,84.87,本校碩士在職專班包含運動醫學系、牙醫學系、口腔衛生學系、藥學系、醫學影像暨放射科學系、醫務管理暨醫療資訊學系。
111,私立,一般大學,1019,高雄醫學大學,日間,學士班(含四技),1280,0,1222,46,95.63,本校學士班包含醫學系、學士後醫學系、運動醫學系、呼吸治療學系、牙醫學系、口腔衛生學系、藥學系、香粧品學系、護理學系、醫學檢驗生物技術學系、醫學影像暨放射科學系、公共衛生學系、職能治療學系、物理治療學系、醫務管理暨醫療資訊學系、醫藥暨應用化學系【醫藥化學組、應用化學組】、生物醫學暨環境生物學系、生物科技學系、生命科學院學士班（109學年度起增設）、心理學系、醫學社會學與社會工作學系。
111,私立,一般大學,1020,南華大學,日間,博士班,8,0,8,0,100.00,企業管理學系博士班有為外籍生開設全英文授課班，本研究所以研究方法及書報討論為必修課程，此外為強化學生之研究分析能力，於質性研究、結構方程模式、計量經濟學、多變量理論、作業研究理論及管理決策理論等六門課程必選修三門課程，透過博士論文的撰寫、國外SCI與SSCI文章的投稿及專題課程的討論，使學生具備發展創新方法，以解決實際發生於企業與組織的問題，畢業之學生將成為具備分析、決策與獨立研究能力之高階管理與研究人才。  生死學系博士班以提供人本關懷、生死服務學問的進階研究，提昇吾人從生到死、養生送死、生死無憾的整體生命品質與生死文化。綜觀現今數位資訊世代，設置高階專業的生死教育學術單位是全球性的趨勢與潮流，本系以生死學角度研究社會生老病死議題、提昇華人生命價值與死亡尊嚴，為深化生死學研究，將以培育未來推動華人生命教育的高階人才，包括教師、執行者與研究學者為主要目的。
111,私立,一般大學,1020,南華大學,日間,碩士班,260,0,247,0,95.00,南華大學以「生命教育、環境永續、智慧創新、三好校園」辦學特色發展，採取「優質教學、適性輔導、研發產學、永續環境、國際移動、身心靈產學」等六大發展主軸策略，落實教育理念。在宗教人文的辦學理念下，研究所以身心靈產業為核心研究領域，培養具思考力、研究力、整合力、國際移動能力及自我成長能力的專家。   多年來持續實施獎優扶弱制度，學費全面比照國立大學收費。研究所課程除了強化學生的專業學術力，亦提供多元的海外學習機會，更規劃就業達人課程，縮短學用落差，讓學術專業也能與職場接軌。本校的畢業生不僅在職場上具競爭力，也為社會成長貢獻力量，研究所更是產業人才前來在職進修的最佳學習平台。   近幾年在學術研究傳播上領先私校群雄，學術影響力受到更多人的重視。更連續四年獲國家圖書館評為「學術影響力」全國私校第一，榮獲最佳學術貢獻獎，足見南華研究生的學位論文廣受各界的重視與肯定，且非常具有學術價值。
111,私立,一般大學,1020,南華大學,在職,碩士班,182,0,146,0,80.22,南華大學以「生命教育、環境永續、智慧創新、三好校園」辦學特色發展，採取「優質教學、適性輔導、研發產學、永續環境、國際移動、身心靈產學」等六大發展主軸策略，落實教育理念。在宗教人文的辦學理念下，研究所以身心靈產業為核心研究領域，培養具思考力、研究力、整合力、國際移動能力及自我成長能力的專家。   多年來持續實施獎優扶弱制度，學費全面比照國立大學收費。研究所課程除了強化學生的專業學術力，亦提供多元的海外學習機會，更規劃就業達人課程，縮短學用落差，讓學術專業也能與職場接軌。本校的畢業生不僅在職場上具競爭力，也為社會成長貢獻力量，研究所更是產業人才前來在職進修的最佳學習平台。   近幾年在學術研究傳播上領先私校群雄，學術影響力受到更多人的重視。更連續四年獲國家圖書館評為「學術影響力」全國私校第一，榮獲最佳學術貢獻獎，足見南華研究生的學位論文廣受各界的重視與肯定，且非常具有學術價值。
111,私立,一般大學,1020,南華大學,日間,學士班(含四技),1033,0,930,0,90.03,本校共有５個學院(管理、人文、社會科學、藝術與設計、科技)，有１８個學系２個學士學程。招生管道計有特殊選才、繁星推薦、申請入學、分發入學、四技甄選、四技技優、身心障礙甄試及獨招；學系獨招(民音系、視設系、產品室設系、運動學程)及運動績優獨招。２０２２英國泰晤士高等教育世界大學影響力排名，全國第１４名。本校教學及研究實力深獲肯定，榮獲國家圖書館綜合評比「學術影響力」連續六年全國私校第一。在學四年全面國立大學收費，還有多種優渥獎助學金；弱勢更加碼、免學雜費、住宿費還有生活扶助金，第一志願獎金。在學期間能跨領域學習、能海外學習、能適性轉系。可運用「海外學習獎勵金」，進行２＋２、３＋１雙學位、交換生、海外實習、海外專業學分、國際志工活動，疫情前每年參加人數超過６００人次。全面推動全校性實習，讓學生提前體驗職場，強化學生就業競爭力。畢業生平均就業率就達到９５.４２%，雇主滿意度達８９.３９%。
111,私立,一般大學,1020,南華大學,進修,學士班(含四技),105,0,105,0,100.00,高中職畢業或符合同等學力資格者即可報考。本校同時參加教育部大學進修部四年制學士班彈性修業試辦方案，須有學士學位，修業年限達10年。資訊科技進修學士班其課程設計完全以實務為取向，目的即在透過系列、專精的實務課程訓練，培養學生具備立即投入就業市場所需的技能，讓就學與就業能無縫接軌，以達成「畢業即能就業」的教學目標。生死學系殯葬組(夜間上課)旨在培養專業喪禮服務人員，培養殯葬服務組學生對於喪禮服務專業之能與技能。在學期間便能在課堂與實習階段接觸殯葬服務專業人員，實際學習各種喪禮服務知識與經驗傳承。設有證照輔導班與就業學程，並輔導學生於畢業前考取丙級喪禮服務技術士證照。產品與室內設計學系著重在學中做、做中學的課程安排，培養兼具「專業知識」與「實務技能」的專業人才。可習之專業能力:產品設計、商品企劃及行銷、造形藝術設計、電腦輔助設計、視覺傳達設計、陶瓷藝術、家具家飾設計及實務
111,私立,一般大學,1021,真理大學,日間,碩士班,58,0,43,7,76.92,【1】本校「通過」高等教育評鑑中心基金會大學校院校務評鑑;【2】本校獲教育部大專校院體育專案評鑑為「一等」(全國最優成績);【3】本校為獲教育部體育署表揚長期推動學校體育志工的5所優良大學;【4】本校獲台灣輔導與諮商學會頒發「推行輔導工作績優學校」;【5】本校「通過」國際標準組織ISO9001/IWA2教育品質管理驗證。
111,私立,一般大學,1021,真理大學,在職,碩士班,12,0,2,0,16.67,【1】本校「通過」高等教育評鑑中心基金會大學校院校務評鑑;【2】本校獲教育部大專校院體育專案評鑑為「一等」(全國最優成績);【3】本校為獲教育部體育署表揚長期推動學校體育志工的5所優良大學;【4】本校獲台灣輔導與諮商學會頒發「推行輔導工作績優學校」;【5】本校「通過」國際標準組織ISO9001/IWA2教育品質管理驗證。
111,私立,一般大學,1021,真理大學,日間,學士班(含四技),1561,0,678,52,45.26,【1】本校「通過」高等教育評鑑中心基金會大學校院校務評鑑;【2】本校獲教育部大專校院體育專案評鑑為「一等」(全國最優成績);【3】本校為獲教育部體育署表揚長期推動學校體育志工的5所優良大學;【4】本校獲台灣輔導與諮商學會頒發「推行輔導工作績優學校」;【5】本校「通過」國際標準組織ISO9001/IWA2教育品質管理驗證。
111,私立,一般大學,1022,大同大學,日間,博士班,19,0,19,1,100.00,大同大學向來以培養國家發展所需的科學家、工程師與事業經營者著稱。歷屆畢業校友眾多，於國內外企業公司、政府單位、學術機構等產官學各界，皆佔有重要地位。大同大學目前設有工程、電機資訊、經營、設計及國際五大學院，是一所以人文素養、品格教育與國際視野，為專業人才加值的綜合大學。大同大學以「建教合一、研究發展」治校理念推動產學合作，為國內產學合作型標竿大學，多次榮獲產學合作績優大學之榮譽，於2007、2009、2011、2013、2015、2018年度獲中國工程師學會評定為「產學合作績優單位」(得獎需隔年申請)。大同大學研究成果豐碩，師生經常獲邀於海內外各種知名期刊及相關學術研討會發表。在設計方面，大同大學為德國紅點設計獎評比中的亞太十大設計學校之一。本校培育之人才有極高的立即就業率，研究能量的優異表現與成果，更是領先國內許多公私立大學與科技大學。
111,私立,一般大學,1022,大同大學,日間,碩士班,139,0,90,12,67.55,大同大學向來以培養國家發展所需的科學家、工程師與事業經營者著稱。歷屆畢業校友眾多，於國內外企業公司、政府單位、學術機構等產官學各界，皆佔有重要地位。大同大學目前設有工程、電機資訊、經營、設計及國際五大學院，是一所以人文素養、品格教育與國際視野，為專業人才加值的綜合大學。大同大學以「建教合一、研究發展」治校理念推動產學合作，為國內產學合作型標竿大學，多次榮獲產學合作績優大學之榮譽，於2007、2009、2011、2013、2015、2018年度獲中國工程師學會評定為「產學合作績優單位」(得獎需隔年申請)。大同大學研究成果豐碩，師生經常獲邀於海內外各種知名期刊及相關學術研討會發表。在設計方面，大同大學為德國紅點設計獎評比中的亞太十大設計學校之一。本校培育之人才有極高的立即就業率，研究能量的優異表現與成果，更是領先國內許多公私立大學與科技大學。
