學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05121012,分子生物暨人類遺傳學系,碩士班(日間),11,3,8,68.75
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,04131035,國際服務產業管理學士學位學程,學士班(日間),12,2,10,36.36
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,04133054,醫務暨健康管理學系,學士班(日間),5,1,4,4.76
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,06131048,資訊科技與管理學系,學士班(日間),25,14,11,16.13
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,07193039,生物醫學暨工程學系,學士班(日間),1,0,1,1.05
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141031,醫學檢驗生物技術學系,學士班(日間),4,2,2,1.98
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141052,醫學影像暨放射科學系,學士班(日間),4,1,3,4.17
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09151027,物理治療學系,學士班(日間),9,3,6,4.97
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09161043,藥學系,學士班(日間),1,0,1,5.88
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09221002,兒童發展與家庭教育學系,學士班(日間),11,1,10,9.65
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09231034,社會工作學系,學士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,10199056,觀光餐旅科,五專,0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121019,醫學科學研究所,博士班,16,5,11,20.25
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121022,轉譯醫學博士學位學程,博士班,0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,02211005,宗教與人文研究所,碩士班(日間),2,1,1,6.25
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,02322004,東方語文學系,碩士班(日間),4,2,2,44.44
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,06133032,醫學資訊學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09111041,口腔醫學暨材料研究所,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系藥理暨毒理學碩士班,碩士班(日間),1,0,1,33.33
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121023,學士後中醫學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09131028,護理學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09161037,臨床藥學研究所,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09191024,公共衛生學系,碩士班(日間),7,3,4,25.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09211053,長期照護研究所,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,05291040,永續暨防災碩士學位學程,碩士班(日間),1,1,0,20.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,06131048,資訊科技與管理學系,碩士班(日間),12,3,9,60.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,07193039,生物醫學暨工程學系,碩士班(日間),5,3,2,35.71
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09121015,醫學系生物醫學碩士班,碩士班(日間),5,1,4,27.78
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141031,醫學檢驗生物技術學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09141052,醫學影像暨放射科學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09151027,物理治療學系,碩士班(日間),1,1,0,11.11
113,私立,一般大學,1027,慈濟學校財團法人慈濟大學,09231034,社會工作學系,碩士班(日間),2,1,1,11.11
113,私立,一般大學,1028,臺北醫學大學,04133002,醫務管理學系,學士班(日間),4,1,3,1.50
113,私立,一般大學,1028,臺北醫學大學,04133002,醫務管理學系大數據學士後多元專長培力課程專班,學士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,學士班(日間),16,1,15,6.69
113,私立,一般大學,1028,臺北醫學大學,07193009,生物醫學工程學系,學士班(日間),2,2,0,1.39
113,私立,一般大學,1028,臺北醫學大學,09111045,牙體技術學系,學士班(日間),5,2,3,3.42
113,私立,一般大學,1028,臺北醫學大學,07211012,食品安全學系,學士班(日間),1,0,1,0.86
113,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,學士班(日間),25,13,12,4.49
113,私立,一般大學,1028,臺北醫學大學,09121013,醫學系,學士班(日間),60,27,33,6.58
113,私立,一般大學,1028,臺北醫學大學,09131037,學士後護理學系,學士班(日間),1,0,1,0.88
113,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,學士班(日間),23,6,17,9.35
113,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,學士班(日間),38,10,28,4.25
113,私立,一般大學,1028,臺北醫學大學,03131057,心智意識與腦科學研究博士學位學程,博士班,8,3,5,72.73
113,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,博士班,1,0,1,2.17
113,私立,一般大學,1028,臺北醫學大學,06131042,醫學資訊研究所,博士班,10,4,6,28.57
113,私立,一般大學,1028,臺北醫學大學,07193011,國際生醫工程博士學位學程,博士班,23,8,15,100.00
113,私立,一般大學,1028,臺北醫學大學,09121017,轉譯醫學博士學位學程,博士班,0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09121054,細胞治療與再生醫學國際博士學位學程,博士班,12,3,9,75.00
113,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,博士班,34,6,28,43.04
113,私立,一般大學,1028,臺北醫學大學,09161030,中草藥臨床藥物研發博士學位學程,博士班,13,7,6,48.15
113,私立,一般大學,1028,臺北醫學大學,09191022,傷害防治學研究所,博士班,4,1,3,23.53
113,私立,一般大學,1028,臺北醫學大學,09211065,國際高齡健康暨長期照護博士學位學程,博士班,7,3,4,100.00
113,私立,一般大學,1028,臺北醫學大學,04212003,醫療暨生物科技法律研究所,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,碩士班(日間),3,1,2,8.33
113,私立,一般大學,1028,臺北醫學大學,05311070,國際生技醫藥產業人才碩士專班,碩士班(日間),3,1,2,100.00
113,私立,一般大學,1028,臺北醫學大學,06131042,醫學資訊研究所,碩士班(日間),4,3,1,16.67
113,私立,一般大學,1028,臺北醫學大學,06199051,大數據科技及管理研究所,碩士班(日間),3,1,2,12.00
113,私立,一般大學,1028,臺北醫學大學,09111046,口腔衛生學系,學士班(日間),1,0,1,0.90
113,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,學士班(日間),5,2,3,2.13
113,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,學士班(日間),5,0,5,2.87
113,私立,一般大學,1028,臺北醫學大學,09199035,呼吸治療學系,學士班(日間),5,2,3,3.07
113,私立,一般大學,1028,臺北醫學大學,09211065,高齡健康暨長期照護學系,學士班(日間),2,2,0,1.01
113,私立,一般大學,1028,臺北醫學大學,03131057,心智意識與腦科學研究所,博士班,1,0,1,33.33
113,私立,一般大學,1028,臺北醫學大學,04133061,國際生技醫療管理博士學位學程,博士班,9,4,5,100.00
113,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,博士班,11,3,8,42.31
113,私立,一般大學,1028,臺北醫學大學,07112008,生醫材料暨組織工程研究所,博士班,8,5,3,30.77
113,私立,一般大學,1028,臺北醫學大學,07112010,奈米醫學工程研究所,博士班,0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,博士班,10,7,3,43.48
113,私立,一般大學,1028,臺北醫學大學,09121014,臨床醫學研究所,博士班,3,3,0,6.38
113,私立,一般大學,1028,臺北醫學大學,09121019,國際醫學研究博士學位學程,博士班,84,49,35,100.00
113,私立,一般大學,1028,臺北醫學大學,09121062,國際轉譯科學博士學位學程,博士班,8,3,5,100.00
113,私立,一般大學,1028,臺北醫學大學,09121066,神經醫學博士學位學程,博士班,6,4,2,33.33
113,私立,一般大學,1028,臺北醫學大學,09141040,醫學生物科技博士學位學程,博士班,5,2,3,29.41
113,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,博士班,23,14,9,54.76
113,私立,一般大學,1028,臺北醫學大學,09161028,癌症生物學與藥物研發博士學位學程,博士班,12,6,6,42.86
113,私立,一般大學,1028,臺北醫學大學,09161060,新藥研發產業博士學位學程,博士班,0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,博士班,14,7,7,51.85
113,私立,一般大學,1028,臺北醫學大學,09191056,全球衛生暨衛生安全博士學位學程,博士班,24,17,7,82.76
113,私立,一般大學,1028,臺北醫學大學,03131057,心智意識與腦科學研究所,碩士班(日間),14,3,11,73.68
113,私立,一般大學,1028,臺北醫學大學,03199001,醫學人文研究所,碩士班(日間),5,2,3,33.33
113,私立,一般大學,1028,臺北醫學大學,04133002,醫務管理學系,碩士班(日間),13,8,5,43.33
113,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,碩士班(日間),3,2,1,5.26
113,私立,一般大學,1028,臺北醫學大學,07112008,生醫材料暨組織工程研究所,碩士班(日間),4,0,4,21.05
113,私立,一般大學,1028,臺北醫學大學,07112010,奈米醫學工程研究所,碩士班(日間),2,0,2,20.00
113,私立,一般大學,1028,臺北醫學大學,07211012,食品安全學系,碩士班(日間),4,0,4,26.67
113,私立,一般大學,1028,臺北醫學大學,07211068,國際人工智慧營養食安產業人才碩士專班,碩士班(日間),1,0,1,100.00
113,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,碩士班(日間),10,5,5,27.78
113,私立,一般大學,1028,臺北醫學大學,07151053,生醫光機電研究所,碩士班(日間),4,2,2,33.33
113,私立,一般大學,1028,臺北醫學大學,09111045,牙體技術學系,碩士班(日間),3,2,1,33.33
113,私立,一般大學,1028,臺北醫學大學,09121019,國際醫學研究碩士學位學程,碩士班(日間),16,4,12,100.00
113,私立,一般大學,1028,臺北醫學大學,09121067,細胞治療產業碩士專班,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,碩士班(日間),13,2,11,20.31
113,私立,一般大學,1028,臺北醫學大學,09161028,癌症生物學與藥物研發研究所,碩士班(日間),10,5,5,50.00
113,私立,一般大學,1028,臺北醫學大學,09191020,公共衛生學系,碩士班(日間),4,1,3,15.38
113,私立,一般大學,1028,臺北醫學大學,09191022,傷害防治學研究所,碩士班(日間),3,1,2,15.00
113,私立,一般大學,1028,臺北醫學大學,09191056,全球衛生暨衛生安全碩士學位學程,碩士班(日間),11,3,8,73.33
113,私立,一般大學,1028,臺北醫學大學,09191063,應用流行病學碩士學位學程,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09211065,高齡健康暨長期照護學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09212034,長期照護碩士學位學程,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09121014,臨床醫學研究所,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09121062,國際轉譯科學碩士學位學程,碩士班(日間),6,1,5,100.00
113,私立,一般大學,1028,臺北醫學大學,09121066,國際神經醫學碩士學位學程,碩士班(日間),4,0,4,100.00
113,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,碩士班(日間),6,2,4,35.29
113,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,碩士班(日間),7,4,3,10.61
113,私立,一般大學,1028,臺北醫學大學,09161026,生藥學研究所,碩士班(日間),5,4,1,25.00
113,私立,一般大學,1028,臺北醫學大學,09199035,呼吸治療學系胸腔醫學碩士班,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1028,臺北醫學大學,09199052,代謝與肥胖科學研究所,碩士班(日間),4,1,3,17.39
113,私立,一般大學,1028,臺北醫學大學,09199064,臨床基因體學暨蛋白質體學碩士學位學程,碩士班(日間),4,1,3,44.44
113,私立,一般大學,1029,中山醫學大學,04133006,醫療產業科技管理學系,學士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,05121012,生物醫學科學學系,學士班(日間),4,4,0,1.27
113,私立,一般大學,1029,中山醫學大學,05191026,營養學系,學士班(日間),14,5,9,3.55
113,私立,一般大學,1029,中山醫學大學,05399015,醫學應用化學系,學士班(日間),1,1,0,0.56
113,私立,一般大學,1029,中山醫學大學,06131033,醫學資訊學系,學士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09111038,牙醫學系,學士班(日間),10,3,7,2.08
113,私立,一般大學,1029,中山醫學大學,09121018,醫學系,學士班(日間),59,27,32,6.79
113,私立,一般大學,1029,中山醫學大學,09152023,職能治療學系,學士班(日間),10,5,5,5.26
113,私立,一般大學,1029,中山醫學大學,09153024,語言治療與聽力學系,學士班(日間),19,3,16,4.82
113,私立,一般大學,1029,中山醫學大學,09191020,公共衛生學系,學士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,10131049,健康產業科技管理學系,學士班(日間),1,0,1,0.66
113,私立,一般大學,1029,中山醫學大學,05191026,營養學系,博士班,2,2,0,13.33
113,私立,一般大學,1029,中山醫學大學,09191020,公共衛生學系,博士班,0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,04133006,醫療產業科技管理學系越南境外碩士專班,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,05124012,生物醫學科學學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09131028,護理學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09141032,視光學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09151022,物理治療學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,02311003,應用外國語言學系,學士班(日間),2,0,2,1.13
113,私立,一般大學,1029,中山醫學大學,03131004,心理學系,學士班(日間),8,2,6,3.65
113,私立,一般大學,1029,中山醫學大學,09131028,護理學系,學士班(日間),8,2,6,1.72
113,私立,一般大學,1029,中山醫學大學,09141030,醫學檢驗暨生物技術學系,學士班(日間),5,1,4,1.48
113,私立,一般大學,1029,中山醫學大學,09141031,醫學影像暨放射科學系,學士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09141032,視光學系,學士班(日間),5,3,2,2.11
113,私立,一般大學,1029,中山醫學大學,09151022,物理治療學系,學士班(日間),24,16,8,10.67
113,私立,一般大學,1029,中山醫學大學,09231045,醫學社會暨社會工作學系,學士班(日間),1,0,1,0.26
113,私立,一般大學,1029,中山醫學大學,10221021,職業安全衛生學系,學士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09111038,牙醫學系,博士班,1,0,1,14.29
113,私立,一般大學,1029,中山醫學大學,09111039,口腔科學研究所,博士班,0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09121018,醫學研究所,博士班,4,3,1,3.77
113,私立,一般大學,1029,中山醫學大學,03131004,心理學系臨床心理學碩士班,碩士班(日間),6,1,5,8.22
113,私立,一般大學,1029,中山醫學大學,04133006,醫療產業科技管理學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,05191026,營養學系,碩士班(日間),1,0,1,2.08
113,私立,一般大學,1029,中山醫學大學,05399015,醫學應用化學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,06131033,醫學資訊學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09111038,牙醫學系,碩士班(日間),4,2,2,23.53
113,私立,一般大學,1029,中山醫學大學,09111039,口腔科學研究所,碩士班(日間),1,0,1,6.25
113,私立,一般大學,1029,中山醫學大學,09121018,醫學研究所,碩士班(日間),2,2,0,2.50
113,私立,一般大學,1029,中山醫學大學,09141030,醫學檢驗暨生物技術學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09231045,醫學社會暨社會工作學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,10221021,職業安全衛生學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09141031,醫學影像暨放射科學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,09152023,職能治療學系,碩士班(日間),1,1,0,5.88
113,私立,一般大學,1029,中山醫學大學,09153024,語言治療與聽力學系,碩士班(日間),6,0,6,12.24
113,私立,一般大學,1029,中山醫學大學,09191020,公共衛生學系,碩士班(日間),0,0,0,0.00
113,私立,一般大學,1029,中山醫學大學,10131049,健康產業科技管理學系,碩士班(日間),0,0,0,0.00
113,私立,技專校院,1030,龍華科技大學,02112011,多媒體與遊戲發展科學系,學士班(日間),63,55,8,10.73
113,私立,技專校院,1030,龍華科技大學,02311001,應用外語系,學士班(日間),8,4,4,4.52
113,私立,技專校院,1030,龍華科技大學,04121007,財務金融系,學士班(日間),2,0,2,0.85
113,私立,技專校院,1030,龍華科技大學,04131004,企業管理系_外國學生專班,學士班(日間),25,11,14,100.00
113,私立,技專校院,1030,龍華科技大學,04131004,企業管理系_餐飲管理專班,學士班(日間),30,14,16,100.00
113,私立,技專校院,1030,龍華科技大學,04143023,數位行銷暨跨境商務系,學士班(日間),42,15,27,22.22
113,私立,技專校院,1030,龍華科技大學,04199008,工業管理系_日用民生用品與消費性電子器材供應鏈E化與智慧製造國際學生產學合作專班,學士班(日間),137,48,89,100.00
113,私立,技專校院,1030,龍華科技大學,04199008,工業管理系_全球運籌與供應鏈資訊化國際學生產學合作專班,學士班(日間),9,1,8,100.00
113,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系_重點產業系所招生,學士班(日間),1,1,0,100.00
113,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系_國際專修部,學士班(日間),73,56,17,100.00
113,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系,學士班(日間),7,6,1,1.52
113,私立,技專校院,1030,龍華科技大學,07111018,化工與材料工程系_生醫包裝材料及檢測技術國際學生產學合作專班,學士班(日間),55,41,14,100.00
113,私立,技專校院,1030,龍華科技大學,07111018,化工與材料工程系_國際學生產學合作專班,學士班(日間),60,32,28,100.00
113,私立,技專校院,1030,龍華科技大學,07141013,電機工程系,學士班(日間),2,2,0,0.30
113,私立,技專校院,1030,龍華科技大學,07141014,電子工程系,學士班(日間),3,1,2,0.53
113,私立,技專校院,1030,龍華科技大學,07141022,半導體工程系,學士班(日間),1,1,0,0.35
113,私立,技專校院,1030,龍華科技大學,07151016,機械工程系,學士班(日間),4,4,0,0.54
113,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系,學士班(日間),47,7,40,15.82
113,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系_外國學生專班,學士班(日間),56,28,28,65.12
113,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系_國際專修部,學士班(日間),101,23,78,100.00
113,私立,技專校院,1030,龍華科技大學,07141013,電機工程科,五專,0,0,0,0.00
113,私立,技專校院,1030,龍華科技大學,07151016,機械工程科,五專,0,0,0,0.00
113,私立,技專校院,1030,龍華科技大學,07141024,先進電子構裝科技博士學位學程,博士班,0,0,0,0.00
113,私立,技專校院,1030,龍華科技大學,04131004,企業管理系碩士班,碩士班(日間),45,15,30,67.16
113,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系碩士班,碩士班(日間),5,3,2,19.23
113,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系碩士班,碩士班(日間),2,1,1,7.69
113,私立,技專校院,1030,龍華科技大學,07141013,電機工程系_海外青年技術訓練班,二專(日間),47,28,19,100.00
113,私立,技專校院,1030,龍華科技大學,02122002,文化創意與數位媒體設計系,學士班(日間),7,3,4,1.31
113,私立,技專校院,1030,龍華科技大學,04131004,企業管理系,學士班(日間),45,13,32,15.57
113,私立,技專校院,1030,龍華科技大學,04141005,國際企業系_國際貿易與物流國際學生產學合作專班,學士班(日間),36,24,12,100.00
113,私立,技專校院,1030,龍華科技大學,04141005,國際企業系_餐飲管理與國際化專班,學士班(日間),60,35,25,100.00
113,私立,技專校院,1030,龍華科技大學,04143023,數位行銷暨跨境商務系_國際專修部,學士班(日間),91,35,56,100.00
113,私立,技專校院,1030,龍華科技大學,04199008,工業管理系,學士班(日間),17,6,11,8.13
113,私立,技專校院,1030,龍華科技大學,04199008,工業管理系_國際專修部,學士班(日間),139,37,102,100.00
113,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系,學士班(日間),4,2,2,1.06
113,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系_物聯網與人工智慧應用科技產業專班,學士班(日間),164,108,56,100.00
113,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系_國際學生產學合作專班,學士班(日間),105,52,53,100.00
113,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系_新南向國際學生網路電子國際學生產學合作專班,學士班(日間),1,0,1,100.00
113,私立,技專校院,1030,龍華科技大學,07141013,電機工程系_國際學生產學合作專班,學士班(日間),77,47,30,100.00
113,私立,技專校院,1030,龍華科技大學,07141013,電機工程系_電路板(應用)產業專班,學士班(日間),115,83,32,100.00
113,私立,技專校院,1030,龍華科技大學,07141014,電子工程系_新南向國際學生半導體技術產學合作專班,學士班(日間),147,103,44,100.00
113,私立,技專校院,1030,龍華科技大學,07141014,電子工程系_資訊電子應用專班,學士班(日間),272,172,100,100.00
113,私立,技專校院,1030,龍華科技大學,07141022,半導體工程系_國際專修部,學士班(日間),113,50,63,100.00
113,私立,技專校院,1030,龍華科技大學,07141022,半導體工程系_國際學生產學合作專班,學士班(日間),76,42,34,100.00
113,私立,技專校院,1030,龍華科技大學,07151016,機械工程系_國際學生產學合作專班,學士班(日間),86,86,0,100.00
113,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系_國際學生產學合作專班,學士班(日間),109,30,79,100.00
113,私立,技專校院,1030,龍華科技大學,10151021,觀光休閒系_餐飲管理專班,學士班(日間),56,34,22,100.00
113,私立,技專校院,1030,龍華科技大學,07141014,電子工程科,五專,2,1,1,0.98
113,私立,技專校院,1030,龍華科技大學,07141022,半導體工程科,五專,0,0,0,0.00
113,私立,技專校院,1030,龍華科技大學,10151001,應用外語系國際觀光與會展碩士班,碩士班(日間),4,0,4,33.33
113,私立,技專校院,1030,龍華科技大學,02112011,多媒體與遊戲發展科學系碩士班,碩士班(日間),16,14,2,41.03
113,私立,技專校院,1030,龍華科技大學,04131004,企業管理系_外國學生專班,碩士班(日間),5,2,3,100.00
113,私立,技專校院,1030,龍華科技大學,06131009,資訊管理系_重點產業系所招生,碩士班(日間),1,1,0,100.00
113,私立,技專校院,1030,龍華科技大學,06131015,資訊網路工程系_重點產業系所招生,碩士班(日間),2,2,0,100.00
113,私立,技專校院,1030,龍華科技大學,07141013,電機工程系碩士班,碩士班(日間),7,5,2,24.14
113,私立,技專校院,1030,龍華科技大學,07141014,電子工程系碩士班,碩士班(日間),6,5,1,19.35
113,私立,技專校院,1030,龍華科技大學,07141022,半導體工程系碩士班,碩士班(日間),4,2,2,8.70
113,私立,技專校院,1030,龍華科技大學,07151016,機械工程系碩士班,碩士班(日間),1,1,0,2.38
113,私立,技專校院,1031,輔英科技大學,09211027,高齡及長期照護事業系_國際學生產學合作專班,二專(日間),4,1,3,100.00
113,私立,技專校院,1031,輔英科技大學,01121035,幼兒保育暨產業系,學士班(日間),5,1,4,3.88
113,私立,技專校院,1031,輔英科技大學,04133003,健康事業管理系,學士班(日間),12,10,2,5.19
113,私立,技專校院,1031,輔英科技大學,05121006,生物科技系_國際專修部,學士班(日間),6,2,4,100.00
113,私立,技專校院,1031,輔英科技大學,05121036,生物科技與綠色產業系,學士班(日間),1,1,0,1.39
113,私立,技專校院,1031,輔英科技大學,05121036,生物科技與綠色產業系(含碩士班)_國際專修部,學士班(日間),2,0,2,100.00
113,私立,技專校院,1031,輔英科技大學,05191018,保健營養系_食品製造與安全管理國際學生產學合作專班,學士班(日間),25,8,17,100.00
113,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系_國際專修部,學士班(日間),5,2,3,100.00
113,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系_智慧環控國際學生產學合作專班,學士班(日間),25,19,6,100.00
113,私立,技專校院,1031,輔英科技大學,09131019,學士後護理系,學士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,09151016,物理治療系,學士班(日間),8,4,4,2.30
113,私立,技專校院,1031,輔英科技大學,10121032,健康美容系,學士班(日間),28,1,27,15.73
113,私立,技專校院,1031,輔英科技大學,10121032,健康美容系_健康美容美髮保健僑生專班,學士班(日間),15,0,15,100.00
113,私立,技專校院,1031,輔英科技大學,10199029,休閒與遊憩事業管理系,學士班(日間),88,33,55,36.36
113,私立,技專校院,1031,輔英科技大學,02311001,應用外語科,五專,0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,09131019,護理科,五專,3,0,3,0.16
113,私立,技專校院,1031,輔英科技大學,05121036,生物科技與綠色產業系碩士班,碩士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,05191018,保健營養系碩士班,碩士班(日間),1,1,0,11.11
113,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系碩士班,碩士班(日間),3,0,3,10.71
113,私立,技專校院,1031,輔英科技大學,09131019,護理系碩士班,碩士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,09141024,醫學檢驗生物技術系碩士班,碩士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,02311001,應用外語系,學士班(日間),15,2,13,29.41
113,私立,技專校院,1031,輔英科技大學,05191018,保健營養系,學士班(日間),2,1,1,1.02
113,私立,技專校院,1031,輔英科技大學,06131034,資訊科技與管理系,學士班(日間),12,6,6,10.08
113,私立,技專校院,1031,輔英科技大學,06131034,資訊科技與管理系_國際專修部,學士班(日間),79,48,31,100.00
113,私立,技專校院,1031,輔英科技大學,06131034,資訊科技與管理系_智慧製造國際學生產學合作專班,學士班(日間),37,14,23,100.00
113,私立,技專校院,1031,輔英科技大學,07111008,應用化學及材料科學系,學士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,07111008,應用化學及材料科學系_國際專修部,學士班(日間),3,0,3,100.00
113,私立,技專校院,1031,輔英科技大學,07121012,環境工程與科學系,學士班(日間),1,1,0,0.63
113,私立,技專校院,1031,輔英科技大學,09131019,護理系,學士班(日間),10,3,7,0.76
113,私立,技專校院,1031,輔英科技大學,09131033,助產與婦嬰健康照護系,學士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,09141024,醫學檢驗生物技術系,學士班(日間),0,0,0,0.00
113,私立,技專校院,1031,輔英科技大學,09211027,高齡及長期照護事業系,學士班(日間),3,1,2,1.65
113,私立,技專校院,1031,輔英科技大學,09211027,高齡及長期照護事業系_國際專修部,學士班(日間),6,1,5,100.00
113,私立,技專校院,1031,輔英科技大學,10121032,健康美容系_健康美容僑生專班,學士班(日間),21,2,19,100.00
113,私立,技專校院,1031,輔英科技大學,10199029,休閒與遊憩事業管理系_觀光休憩僑生專班,學士班(日間),68,33,35,100.00
113,私立,技專校院,1031,輔英科技大學,10221015,職業安全衛生系,學士班(日間),1,1,0,0.55
