學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
114,公立,技專校院,0033,國立虎尾科技大學,06131013,資訊工程系,學士班(日間),1,1,0,1,1,0,0.44
114,公立,技專校院,0033,國立虎尾科技大學,07162018,飛機工程系機械組,學士班(日間),1,1,0,0,0,0,0.25
114,公立,技專校院,0033,國立虎尾科技大學,07141009,電機工程系,學士班(日間),0,0,0,1,1,0,0.17
114,公立,技專校院,0033,國立虎尾科技大學,07161017,車輛工程系,學士班(日間),0,0,0,1,1,0,0.25
114,公立,技專校院,0033,國立虎尾科技大學,07312030,休閒遊憩系碩士班,碩士班(日間),0,0,0,1,1,0,3.57
114,公立,技專校院,0033,國立虎尾科技大學,02112002,多媒體設計系數位內容創意產業碩士班,碩士班(日間),3,1,2,2,2,0,16.13
114,公立,一般大學,0035,國立臺南藝術大學,02151003,應用音樂學系,學士班(日間),13,9,4,9,7,2,8.15
114,公立,一般大學,0035,國立臺南藝術大學,02191014,藝術史學系,學士班(日間),0,0,0,1,0,1,0.75
114,公立,一般大學,0035,國立臺南藝術大學,02131016,藝術創作理論研究所,博士班,0,0,0,1,1,0,1.89
114,公立,一般大學,0035,國立臺南藝術大學,02191014,藝術史學系藝術史評與古物研究博士班,博士班,2,0,2,0,0,0,13.33
114,公立,一般大學,0035,國立臺南藝術大學,02111013,動畫藝術與影像美學研究所,碩士班(日間),0,0,0,4,1,3,4.65
114,公立,一般大學,0035,國立臺南藝術大學,02131012,造形藝術研究所,碩士班(日間),1,1,0,3,2,1,6.35
114,公立,一般大學,0035,國立臺南藝術大學,02151025,聲響科技研究所,碩士班(日間),2,1,1,0,0,0,16.67
114,公立,一般大學,0035,國立臺南藝術大學,02191014,藝術史學系藝術史評與古物研究碩士班,碩士班(日間),1,0,1,2,0,2,6.82
114,公立,一般大學,0035,國立臺南藝術大學,02192022,博物館學與古物維護研究所,碩士班(日間),0,0,0,4,1,3,3.51
114,公立,一般大學,0035,國立臺南藝術大學,02199023,建築藝術研究所,碩士班(日間),0,0,0,2,2,0,5.00
114,公立,一般大學,0035,國立臺南藝術大學,02141020,材質創作與設計系,學士班(日間),0,0,0,4,0,4,1.98
114,公立,一般大學,0035,國立臺南藝術大學,02111009,音像紀錄研究所,碩士班(日間),1,1,0,0,0,0,2.70
114,公立,一般大學,0036,國立臺南大學,01121018,幼兒教育學系,學士班(日間),7,1,6,0,0,0,3.95
114,公立,一般大學,0036,國立臺南大學,02151027,音樂學系,學士班(日間),4,0,4,3,3,0,4.61
114,公立,一般大學,0036,國立臺南大學,02152029,戲劇創作與應用學系,學士班(日間),1,0,1,3,1,2,2.44
114,公立,一般大學,0036,國立臺南大學,02311032,英語學系,學士班(日間),1,1,0,0,0,0,0.53
114,公立,一般大學,0036,國立臺南大學,02322031,國語文學系,學士班(日間),0,0,0,1,0,1,0.31
114,公立,一般大學,0036,國立臺南大學,03143037,文化與自然資源學系,學士班(日間),1,1,0,0,0,0,0.61
114,公立,一般大學,0036,國立臺南大學,05121044,生物科技學系,學士班(日間),1,0,1,0,0,0,0.55
114,公立,一般大學,0036,國立臺南大學,06134024,數位學習科技學系,學士班(日間),5,4,1,0,0,0,2.43
114,公立,一般大學,0036,國立臺南大學,01121018,幼兒教育學系,碩士班(日間),0,0,0,2,0,2,5.56
114,公立,一般大學,0036,國立臺南大學,03131036,諮商與輔導學系,碩士班(日間),2,0,2,0,0,0,1.75
114,公立,一般大學,0036,國立臺南大學,01113019,特殊教育學系,碩士班(日間),1,0,1,0,0,0,1.61
114,公立,一般大學,0036,國立臺南大學,02131030,視覺藝術與設計學系設計碩士班,碩士班(日間),1,0,1,0,0,0,3.45
114,公立,一般大學,0036,國立臺南大學,02131030,視覺藝術與設計學系視覺藝術碩士班,碩士班(日間),1,0,1,1,0,1,4.35
114,公立,一般大學,0036,國立臺南大學,02152029,戲劇創作與應用學系,碩士班(日間),0,0,0,2,0,2,4.17
114,公立,一般大學,0036,國立臺南大學,02322031,國語文學系國語文教學與應用碩士班,碩士班(日間),1,0,1,1,0,1,5.71
114,公立,一般大學,0036,國立臺南大學,04131041,經營與管理學系科技管理碩士班,碩士班(日間),2,1,1,0,0,0,7.69
114,公立,一般大學,0036,國立臺南大學,05212063,生態暨環境資源學系,碩士班(日間),0,0,0,2,2,0,5.13
114,公立,一般大學,0036,國立臺南大學,01113019,特殊教育學系,學士班(日間),1,0,1,5,1,4,3.55
114,公立,一般大學,0036,國立臺南大學,02131030,視覺藝術與設計學系,學士班(日間),2,0,2,2,1,1,2.27
114,公立,一般大學,0036,國立臺南大學,03131036,諮商與輔導學系,學士班(日間),4,1,3,3,1,2,3.85
114,公立,一般大學,0036,國立臺南大學,04131041,經營與管理學系,學士班(日間),11,6,5,0,0,0,6.67
114,公立,一般大學,0036,國立臺南大學,04134040,行政管理學系,學士班(日間),2,2,0,0,0,0,1.15
114,公立,一般大學,0036,國立臺南大學,05212063,生態暨環境資源學系,學士班(日間),1,0,1,1,1,0,1.38
114,公立,一般大學,0036,國立臺南大學,06131052,資訊工程學系,學士班(日間),3,2,1,0,0,0,1.78
114,公立,一般大學,0037,國立臺北教育大學,01111001,教育學系,學士班(日間),10,1,9,4,3,1,7.45
114,公立,一般大學,0037,國立臺北教育大學,01114044,教育經營與管理學系,學士班(日間),4,1,3,2,2,0,3.43
114,公立,一般大學,0037,國立臺北教育大學,01121035,幼兒與家庭教育學系,學士班(日間),6,0,6,2,0,2,4.28
114,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系,學士班(日間),3,3,0,1,1,0,2.44
114,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,學士班(日間),2,1,1,0,0,0,0.58
114,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,學士班(日間),3,1,2,2,2,0,2.63
114,公立,一般大學,0037,國立臺北教育大學,01111001,教育學系生命教育碩士班,碩士班(日間),1,0,1,0,0,0,2.33
114,公立,一般大學,0037,國立臺北教育大學,01141002,體育學系,碩士班(日間),0,0,0,1,1,0,2.08
114,公立,一般大學,0037,國立臺北教育大學,02121014,藝術與造形設計學系,碩士班(日間),1,0,1,1,0,1,2.25
114,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,碩士班(日間),1,1,0,1,0,1,5.56
114,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,碩士班(日間),1,1,0,2,1,1,3.80
114,公立,一般大學,0037,國立臺北教育大學,01113003,特殊教育學系,學士班(日間),3,2,1,1,0,1,2.26
114,公立,一般大學,0037,國立臺北教育大學,01131038,數學暨資訊教育學系,學士班(日間),3,3,0,0,0,0,1.29
114,公立,一般大學,0037,國立臺北教育大學,02121014,藝術與造形設計學系,學士班(日間),8,2,6,2,0,2,2.88
114,公立,一般大學,0037,國立臺北教育大學,02121028,文化創意產業經營學系,學士班(日間),3,2,1,1,1,0,2.20
114,公立,一般大學,0037,國立臺北教育大學,02151031,音樂學系,學士班(日間),2,0,2,0,0,0,1.27
114,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系華語文教學碩士班,碩士班(日間),0,0,0,1,0,1,2.50
114,公立,一般大學,0037,國立臺北教育大學,05399040,自然科學教育學系,碩士班(日間),0,0,0,1,0,1,1.85
114,公立,一般大學,0037,國立臺北教育大學,03191005,社會與區域發展學系,學士班(日間),0,0,0,1,1,0,0.49
114,公立,一般大學,0037,國立臺北教育大學,01113003,特殊教育學系,碩士班(日間),0,0,0,3,0,3,5.56
114,公立,一般大學,0037,國立臺北教育大學,01113003,特殊教育學系早期療育碩士班,碩士班(日間),0,0,0,1,1,0,2.86
114,公立,一般大學,0037,國立臺北教育大學,01115047,學習與教學國際碩士學位學程,碩士班(日間),4,1,3,0,0,0,11.76
114,公立,一般大學,0037,國立臺北教育大學,01121035,幼兒與家庭教育學系,碩士班(日間),0,0,0,4,0,4,4.76
114,公立,一般大學,0037,國立臺北教育大學,02121027,當代藝術評論與策展研究全英語碩士學位學程,碩士班(日間),0,0,0,1,0,1,2.63
114,公立,一般大學,0037,國立臺北教育大學,02122011,數位科技設計學系玩具與遊戲設計碩士班,碩士班(日間),0,0,0,2,1,1,2.82
114,公立,一般大學,0037,國立臺北教育大學,02322018,語文與創作學系,碩士班(日間),0,0,0,5,3,2,8.93
114,公立,一般大學,0037,國立臺北教育大學,03131007,心理與諮商學系,碩士班(日間),2,0,2,3,0,3,4.81
114,公立,一般大學,0037,國立臺北教育大學,04131048,東南亞區域管理碩士學位學程,碩士班(日間),2,1,1,0,0,0,8.33
114,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,學士班(日間),4,0,4,1,0,1,2.72
114,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系,學士班(日間),5,1,4,2,0,2,3.59
114,公立,一般大學,0039,國立臺中教育大學,01131011,數學教育學系,學士班(日間),0,0,0,2,2,0,1.06
114,公立,一般大學,0039,國立臺中教育大學,01131019,體育學系,學士班(日間),3,3,0,2,2,0,2.35
114,公立,一般大學,0039,國立臺中教育大學,02122034,文化創意產業設計與營運學系,學士班(日間),9,4,5,1,0,1,4.85
114,公立,一般大學,0039,國立臺中教育大學,02311032,英語學系,學士班(日間),6,1,5,1,1,0,3.47
114,公立,一般大學,0039,國立臺中教育大學,03131035,諮商與應用心理學系,學士班(日間),4,1,3,3,0,3,3.59
114,公立,一般大學,0039,國立臺中教育大學,03191037,區域與社會發展學系,學士班(日間),1,0,1,1,1,0,1.04
114,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,碩士班(日間),0,0,0,1,1,0,2.50
114,公立,一般大學,0039,國立臺中教育大學,01121021,幼兒教育學系早期療育碩士班,碩士班(日間),2,0,2,2,0,2,9.76
114,公立,一般大學,0039,國立臺中教育大學,02131029,美術學系,碩士班(日間),2,1,1,2,1,1,8.51
114,公立,一般大學,0039,國立臺中教育大學,02151030,音樂學系,碩士班(日間),1,0,1,0,0,0,2.13
114,公立,一般大學,0039,國立臺中教育大學,01113022,特殊教育學系,學士班(日間),1,0,1,1,0,1,1.09
114,公立,一般大學,0039,國立臺中教育大學,01131006,語文教育學系,學士班(日間),4,0,4,0,0,0,2.09
114,公立,一般大學,0039,國立臺中教育大學,02131029,美術學系,學士班(日間),1,1,0,3,0,3,2.27
114,公立,一般大學,0039,國立臺中教育大學,02151030,音樂學系,學士班(日間),1,1,0,0,0,0,0.70
114,公立,一般大學,0039,國立臺中教育大學,04131039,國際企業學系,學士班(日間),32,21,11,0,0,0,12.45
114,公立,一般大學,0039,國立臺中教育大學,06131042,資訊工程學系,學士班(日間),4,2,2,1,1,0,2.43
114,公立,一般大學,0039,國立臺中教育大學,01111001,教育學系,博士班,0,0,0,1,0,1,2.38
114,公立,技專校院,0042,國立澎湖科技大學,10131014,餐旅管理系,學士班(日間),2,1,1,0,0,0,1.13
114,公立,技專校院,0042,國立澎湖科技大學,10151016,觀光休閒系碩士班,碩士班(日間),1,0,1,0,0,0,5.88
114,公立,技專校院,0043,國立勤益科技大學,02299005,文化創意事業系,學士班(日間),1,1,0,0,0,0,0.51
114,公立,技專校院,0043,國立勤益科技大學,04132003,行銷與流通管理系,學士班(日間),2,1,1,0,0,0,0.52
114,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系,學士班(日間),2,1,1,0,0,0,0.50
114,公立,技專校院,0043,國立勤益科技大學,06131013,資訊工程系,學士班(日間),16,12,4,0,0,0,2.97
114,公立,技專校院,0043,國立勤益科技大學,07141012,電子工程系碩士班,碩士班(日間),0,0,0,1,1,0,0.97
114,公立,技專校院,0043,國立勤益科技大學,07199036,智慧製造與資訊應用國際碩士學位學程,碩士班(日間),0,0,0,1,1,0,3.85
114,公立,技專校院,0043,國立勤益科技大學,02311001,應用英語系,學士班(日間),2,0,2,0,0,0,1.02
114,公立,技專校院,0043,國立勤益科技大學,04131002,企業管理系,學士班(日間),11,2,9,1,1,0,2.89
114,公立,技專校院,0043,國立勤益科技大學,06131013,資訊工程系_智慧科技僑生專班,學士班(日間),17,15,2,0,0,0,100.00
114,公立,技專校院,0043,國立勤益科技大學,06132039,人工智慧應用工程系,學士班(日間),105,72,33,0,0,0,25.00
114,公立,技專校院,0043,國立勤益科技大學,07111020,化工與材料工程系,學士班(日間),2,1,1,0,0,0,0.33
114,公立,技專校院,0043,國立勤益科技大學,07132026,冷凍空調與能源系,學士班(日間),1,1,0,0,0,0,0.20
114,公立,技專校院,0043,國立勤益科技大學,07141011,電機工程系,學士班(日間),1,1,0,0,0,0,0.17
114,公立,技專校院,0043,國立勤益科技大學,07141012,電子工程系_智慧機械生產自動化工程師僑生專班,學士班(日間),54,35,19,0,0,0,100.00
114,公立,技專校院,0043,國立勤益科技大學,07151038,智慧自動化工程系,學士班(日間),74,52,22,0,0,0,17.05
114,公立,技專校院,0043,國立勤益科技大學,07312029,景觀系,學士班(日間),2,1,1,0,0,0,1.22
114,公立,技專校院,0043,國立勤益科技大學,04131002,企業管理系碩士班,碩士班(日間),1,1,0,0,0,0,1.64
114,公立,技專校院,0043,國立勤益科技大學,07141012,電子工程系,學士班(日間),2,1,1,0,0,0,0.37
114,公立,技專校院,0043,國立勤益科技大學,07151016,機械工程系,學士班(日間),3,2,1,0,0,0,0.49
114,公立,技專校院,0043,國立勤益科技大學,07191022,工業工程與管理系,學士班(日間),2,2,0,0,0,0,0.29
114,公立,技專校院,0043,國立勤益科技大學,06131010,資訊管理系碩士班,碩士班(日間),1,1,0,0,0,0,3.57
114,公立,一般大學,0044,國立體育大學,01141016,體育推廣學系,學士班(日間),6,5,1,6,2,4,4.04
114,公立,一般大學,0044,國立體育大學,10141006,陸上運動技術學系,學士班(日間),0,0,0,2,2,0,0.99
114,公立,一般大學,0044,國立體育大學,10152014,運動保健學系,學士班(日間),3,1,2,7,5,2,4.18
114,公立,一般大學,0044,國立體育大學,10141008,競技與教練科學研究所,博士班,1,1,0,0,0,0,2.50
114,公立,一般大學,0044,國立體育大學,10142010,運動科學研究所,博士班,0,0,0,1,0,1,5.56
114,公立,一般大學,0044,國立體育大學,10152020,國際體育事務碩士學位學程,碩士班(日間),0,0,0,2,1,1,11.76
114,公立,一般大學,0044,國立體育大學,01113017,適應體育學系,學士班(日間),0,0,0,2,1,1,1.05
114,公立,一般大學,0044,國立體育大學,10141005,球類運動技術學系,學士班(日間),0,0,0,1,1,0,0.34
114,公立,一般大學,0044,國立體育大學,10141007,技擊運動技術學系,學士班(日間),0,0,0,1,1,0,0.45
114,公立,一般大學,0044,國立體育大學,10152015,休閒產業經營學系,學士班(日間),3,2,1,1,0,1,1.76
114,公立,一般大學,0044,國立體育大學,01141001,體育研究所,博士班,0,0,0,1,1,0,2.08
114,公立,一般大學,0044,國立體育大學,10152021,國際運動管理與創新博士學位學程,博士班,1,1,0,1,1,0,10.53
114,公立,一般大學,0044,國立體育大學,01141016,體育推廣學系,碩士班(日間),1,0,1,0,0,0,2.70
114,公立,一般大學,0044,國立體育大學,10141008,競技與教練科學研究所,碩士班(日間),0,0,0,1,1,0,1.18
114,公立,一般大學,0044,國立體育大學,10152014,運動保健學系,碩士班(日間),1,0,1,0,0,0,2.08
114,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系,學士班(日間),5,0,5,0,0,0,1.05
114,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,學士班(日間),7,2,5,10,3,7,1.29
114,公立,技專校院,0046,國立臺北護理健康大學,03131002,生死與健康心理諮商系,學士班(日間),7,4,3,6,1,5,5.37
114,公立,技專校院,0046,國立臺北護理健康大學,06131006,資訊管理系,學士班(日間),5,2,3,1,1,0,1.76
114,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系,學士班(日間),3,0,3,0,0,0,0.76
114,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系,學士班(日間),1,1,0,3,1,2,1.75
114,公立,技專校院,0046,國立臺北護理健康大學,03131002,生死與健康心理諮商系碩士班,碩士班(日間),1,1,0,2,0,2,4.92
114,公立,技專校院,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系碩士班,碩士班(日間),2,0,2,2,1,1,8.89
114,公立,技專校院,0046,國立臺北護理健康大學,09221014,嬰幼兒保育系碩士班,碩士班(日間),1,0,1,1,0,1,6.06
114,公立,技專校院,0046,國立臺北護理健康大學,10142017,運動保健系碩士班,碩士班(日間),0,0,0,1,1,0,3.57
114,公立,技專校院,0046,國立臺北護理健康大學,10151018,休閒產業與健康促進系,學士班(日間),1,0,1,0,0,0,0.68
114,公立,技專校院,0046,國立臺北護理健康大學,06131006,資訊管理系碩士班,碩士班(日間),0,0,0,1,1,0,3.13
114,公立,技專校院,0046,國立臺北護理健康大學,09211013,長期照護系碩士班,碩士班(日間),0,0,0,1,0,1,2.78
114,公立,技專校院,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系,學士班(日間),4,1,3,5,3,2,4.57
114,公立,技專校院,0047,國立高雄餐旅大學,02311002,應用英語系,學士班(日間),2,2,0,0,0,0,1.35
114,公立,技專校院,0047,國立高雄餐旅大學,10131009,國際廚藝學士學位學程,學士班(日間),22,7,15,2,2,0,19.51
114,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),22,9,13,3,2,1,6.13
114,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),2,1,1,0,0,0,1.27
114,公立,技專校院,0047,國立高雄餐旅大學,10151031,國際觀光餐旅全英文碩士學位學程,碩士班(日間),1,1,0,0,0,0,3.23
114,公立,技專校院,0047,國立高雄餐旅大學,04199010,餐旅暨會展行銷管理系,學士班(日間),4,1,3,1,1,0,3.23
114,公立,技專校院,0047,國立高雄餐旅大學,10131004,旅館管理系,學士班(日間),14,1,13,2,1,1,3.77
114,公立,技專校院,0047,國立高雄餐旅大學,10131005,中餐廚藝系,學士班(日間),13,8,5,2,2,0,7.39
114,公立,技專校院,0047,國立高雄餐旅大學,10131006,西餐廚藝系,學士班(日間),14,8,6,3,3,0,8.90
114,公立,技專校院,0047,國立高雄餐旅大學,10131007,烘焙管理系,學士班(日間),13,2,11,3,3,0,8.08
114,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),8,0,8,1,0,1,3.17
114,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),19,6,13,0,0,0,14.50
114,公立,技專校院,0047,國立高雄餐旅大學,10413019,航空暨運輸服務管理系,學士班(日間),3,2,1,0,0,0,1.85
114,公立,技專校院,0047,國立高雄餐旅大學,10131028,餐飲廚藝科,五專,1,0,1,0,0,0,0.40
114,公立,技專校院,0047,國立高雄餐旅大學,10131011,飲食文化暨餐飲創新研究所,碩士班(日間),1,0,1,2,2,0,4.48
114,公立,技專校院,0047,國立高雄餐旅大學,10131023,餐旅管理研究所,碩士班(日間),0,0,0,1,1,0,3.45
114,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),81,39,42,0,0,0,24.70
114,公立,一般大學,0048,國立金門大學,07141043,電機工程學系,學士班(日間),7,7,0,0,0,0,2.49
114,公立,一般大學,0048,國立金門大學,09211032,長期照護學系,學士班(日間),3,2,1,0,0,0,2.34
114,公立,一般大學,0048,國立金門大學,09231033,社會工作學系,學士班(日間),2,0,2,0,0,0,1.42
114,公立,一般大學,0048,國立金門大學,04199042,跨境產業策略與發展博士學位學程,博士班,1,0,1,1,1,0,16.67
114,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,碩士班(日間),1,1,0,0,0,0,5.56
114,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,碩士班(日間),2,1,1,0,0,0,11.76
114,公立,一般大學,0048,國立金門大學,07311026,建築學系,學士班(日間),3,2,1,0,0,0,1.50
114,公立,一般大學,0048,國立金門大學,09131031,護理學系,學士班(日間),1,0,1,1,1,0,1.32
114,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,學士班(日間),40,19,21,2,2,0,22.34
114,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,學士班(日間),4,4,0,2,0,2,4.17
114,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,碩士班(日間),9,5,4,0,0,0,34.62
114,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,碩士班(日間),1,1,0,0,0,0,7.14
114,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),17,11,6,0,0,0,12.98
114,公立,一般大學,0048,國立金門大學,02323001,華語文學系,學士班(日間),3,1,2,0,0,0,3.45
114,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,學士班(日間),2,1,1,0,0,0,1.77
114,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,學士班(日間),24,18,6,1,1,0,12.44
114,公立,一般大學,0048,國立金門大學,07191025,工業工程與管理學系,學士班(日間),5,4,1,0,0,0,4.17
114,公立,一般大學,0048,國立金門大學,07211029,食品科學系,學士班(日間),5,2,3,0,0,0,3.88
114,公立,一般大學,0049,國立臺灣體育運動大學,02112012,運動資訊與傳播學系,學士班(日間),6,2,4,0,0,0,3.06
114,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,學士班(日間),1,0,1,1,0,1,1.00
114,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,學士班(日間),3,2,1,1,1,0,1.93
114,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,學士班(日間),2,0,2,0,0,0,1.06
114,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,學士班(日間),8,5,3,3,3,0,5.00
114,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,碩士班(日間),1,1,0,3,1,2,5.80
114,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,碩士班(日間),1,0,1,0,0,0,3.23
114,公立,一般大學,0049,國立臺灣體育運動大學,04199010,運動事業管理學系,學士班(日間),9,8,1,3,2,1,5.71
114,公立,一般大學,0049,國立臺灣體育運動大學,10141004,球類運動學系,學士班(日間),2,2,0,5,3,2,1.53
114,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,碩士班(日間),2,2,0,1,0,1,5.26
114,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,碩士班(日間),1,1,0,0,0,0,4.00
114,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,碩士班(日間),1,1,0,2,0,2,7.89
114,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,學士班(日間),6,5,1,5,5,0,2.57
114,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系,學士班(日間),34,24,10,2,1,1,16.44
114,公立,技專校院,0050,國立臺中科技大學,02122006,商業設計系,學士班(日間),34,17,17,1,0,1,12.37
114,公立,技專校院,0050,國立臺中科技大學,02123007,創意商品設計系,學士班(日間),0,0,0,1,0,1,1.28
114,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系,學士班(日間),7,1,6,0,0,0,4.05
114,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,學士班(日間),3,1,2,0,0,0,0.71
114,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,學士班(日間),1,0,1,1,0,1,0.47
114,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營系,學士班(日間),47,15,32,2,1,1,10.17
114,公立,技專校院,0050,國立臺中科技大學,06132043,人工智慧應用工程學士學位學程,學士班(日間),1,0,1,1,1,0,1.17
114,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系,學士班(日間),1,1,0,0,0,0,0.36
114,公立,技專校院,0050,國立臺中科技大學,09131037,護理系,學士班(日間),2,1,1,0,0,0,0.34
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系碩士班,碩士班(日間),0,0,0,1,1,0,2.86
114,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,學士班(日間),1,0,1,0,0,0,0.42
114,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,學士班(日間),15,3,12,2,1,1,11.11
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程科,五專,0,0,0,1,1,0,0.21
114,公立,技專校院,0050,國立臺中科技大學,09131037,護理科,五專,6,1,5,0,0,0,1.15
114,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系碩士班,碩士班(日間),0,0,0,1,0,1,3.03
114,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系碩士班,碩士班(日間),1,1,0,0,0,0,5.00
114,公立,技專校院,0050,國立臺中科技大學,02124008,室內設計系,學士班(日間),13,6,7,4,2,2,8.99
114,公立,技專校院,0050,國立臺中科技大學,02311003,應用英語系,學士班(日間),9,4,5,1,1,0,3.79
114,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),5,4,1,3,2,1,3.16
114,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,學士班(日間),5,3,2,0,0,0,1.42
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系,學士班(日間),30,15,15,1,0,1,10.51
114,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系,學士班(日間),5,2,3,0,0,0,1.85
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,學士班(日間),15,12,3,2,1,1,4.05
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系,學士班(日間),42,34,8,7,6,1,9.28
114,公立,技專校院,0050,國立臺中科技大學,09211038,老人服務事業管理系,學士班(日間),1,1,0,1,0,1,0.84
114,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(日間),5,1,4,0,0,0,2.72
114,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),9,3,6,1,0,1,5.03
114,公立,技專校院,0051,國立臺北商業大學,02122026,創意科技與產品設計系,學士班(日間),3,3,0,0,0,0,1.30
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),15,12,3,0,0,0,6.05
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),26,5,21,2,1,1,8.38
114,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,6,1,5,0,0,0,2.33
114,公立,技專校院,0051,國立臺北商業大學,04111027,會計與資料科學科,五專,2,0,2,0,0,0,0.81
114,公立,技專校院,0051,國立臺北商業大學,04199021,貿易實務法律暨談判碩士學位學程,碩士班(日間),3,2,1,1,0,1,15.38
114,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),13,5,8,1,0,1,6.73
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),5,1,4,1,1,0,2.17
114,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),45,16,29,1,1,0,10.48
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),10,8,2,0,0,0,4.31
114,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,3,0,3,0,0,0,1.13
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系碩士班,碩士班(日間),1,0,1,0,0,0,5.56
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,1,1,0,0,0,0,0.39
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,1,0,1,0,0,0,0.41
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理科,五專,1,1,0,0,0,0,0.41
114,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,學士班(日間),4,2,2,3,2,1,3.83
