學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
111,公立,一般大學,0013,國立中正大學,碩士班(日間),印度尼西亞共和國,東協,5,1,4,4,1,3,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),尼泊爾聯邦民主共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),新加坡共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),越南社會主義共和國,東協,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),香港,港澳,5,3,2,0,0,0,0,0,0,5,3,2,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),南非共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),貝里斯,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,碩士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,印度,南亞,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,印度尼西亞共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,泰國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,越南社會主義共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,公立,一般大學,0013,國立中正大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,公立,一般大學,0014,國立高雄師範大學,學士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,學士班(日間),馬來西亞,東協,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,學士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,學士班(日間),澳門,港澳,4,3,1,0,0,0,0,0,0,4,3,1,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,學士班(日間),大陸地區,大陸地區,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),大陸地區,大陸地區,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
111,公立,一般大學,0014,國立高雄師範大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0014,國立高雄師範大學,博士班,大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,一般大學,0015,國立彰化師範大學,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,學士班(日間),馬來西亞,東協,13,5,8,2,0,2,11,5,6,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,學士班(日間),香港,港澳,12,8,4,0,0,0,0,0,0,12,8,4,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,學士班(日間),澳門,港澳,9,8,1,0,0,0,0,0,0,9,8,1,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,學士班(日間),大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
111,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),馬來西亞,東協,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,博士班,印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,博士班,蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0015,國立彰化師範大學,博士班,大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
111,公立,一般大學,0017,國立臺北大學,學士班(日間),緬甸,東協,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),印度尼西亞共和國,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),日本,其他亞洲地區,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),馬來西亞,東協,17,8,9,1,1,0,16,7,9,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),越南社會主義共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),香港,港澳,11,5,6,0,0,0,0,0,0,11,5,6,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),澳門,港澳,6,3,3,0,0,0,0,0,0,6,3,3,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),秘魯共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,學士班(日間),大陸地區,大陸地區,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),緬甸,東協,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),印度尼西亞共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),馬來西亞,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),泰國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),越南社會主義共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),香港,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),巴布亞紐幾內亞獨立國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0017,國立臺北大學,碩士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
111,公立,一般大學,0017,國立臺北大學,博士班,大陸地區,大陸地區,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),印度尼西亞共和國,東協,10,3,7,4,2,2,6,1,5,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),馬來西亞,東協,23,7,16,1,0,1,22,7,15,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),香港,港澳,9,3,6,0,0,0,0,0,0,9,3,6,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),南非共和國,非洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,學士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),馬來西亞,東協,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),香港,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),捷克共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,碩士班(日間),厄瓜多共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0018,國立嘉義大學,博士班,印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),印度尼西亞共和國,東協,8,5,3,2,1,1,6,4,2,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),日本,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),馬來西亞,東協,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),香港,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),澳門,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),泰國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),越南社會主義共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),波蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0019,國立高雄大學,碩士班(日間),哥倫比亞共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),印度尼西亞共和國,東協,19,8,11,13,7,6,6,1,5,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),日本,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),馬來西亞,東協,28,15,13,0,0,0,28,15,13,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),越南社會主義共和國,東協,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),香港,港澳,12,6,6,0,0,0,0,0,0,12,6,6,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),澳門,港澳,7,2,5,0,0,0,0,0,0,7,2,5,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),吉爾吉斯,其他亞洲地區,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),莫三比克共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),史瓦帝尼王國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),哥斯大黎加共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),宏都拉斯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,學士班(日間),大陸地區,大陸地區,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3
111,公立,一般大學,0020,國立東華大學,碩士班(日間),不丹王國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),印度尼西亞共和國,東協,7,4,3,6,3,3,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),馬來西亞,東協,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),斯里蘭卡民主社會主義共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),泰國,東協,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),越南社會主義共和國,東協,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),蒙古國,其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),馬拉威共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),史瓦帝尼王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),斯洛伐克共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),秘魯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,碩士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
111,公立,一般大學,0020,國立東華大學,博士班,印度,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,博士班,印度尼西亞共和國,東協,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,博士班,馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,博士班,越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,博士班,馬拉威共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0020,國立東華大學,博士班,法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,學士班(日間),印度尼西亞共和國,東協,7,3,4,0,0,0,7,3,4,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,學士班(日間),馬來西亞,東協,28,10,18,1,1,0,27,9,18,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,學士班(日間),越南社會主義共和國,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,學士班(日間),香港,港澳,14,6,8,0,0,0,0,0,0,14,6,8,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,學士班(日間),澳門,港澳,5,3,2,0,0,0,0,0,0,5,3,2,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),緬甸,東協,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),馬來西亞,東協,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),越南社會主義共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),香港,港澳,5,3,2,0,0,0,0,0,0,5,3,2,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,公立,一般大學,0021,國立暨南國際大學,博士班,越南社會主義共和國,東協,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0021,國立暨南國際大學,博士班,大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),緬甸,東協,6,2,4,0,0,0,6,2,4,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),印度尼西亞共和國,東協,37,25,12,18,12,6,19,13,6,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),約旦哈什米王國,其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),馬來西亞,東協,24,14,10,1,1,0,23,13,10,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),新加坡共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),越南社會主義共和國,東協,11,7,4,8,4,4,3,3,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),香港,港澳,8,4,4,0,0,0,0,0,0,8,4,4,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),澳門,港澳,6,4,2,0,0,0,0,0,0,6,4,2,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),巴拉圭,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),大陸地區,大陸地區,9,6,3,0,0,0,0,0,0,0,0,0,9,6,3
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),印度,南亞,11,9,2,11,9,2,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),印度尼西亞共和國,東協,126,74,52,125,73,52,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),日本,其他亞洲地區,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),馬來西亞,東協,11,9,2,4,4,0,7,5,2,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),巴基斯坦,南亞,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),菲律賓共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),新加坡共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),泰國,東協,16,3,13,16,3,13,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),越南社會主義共和國,東協,35,18,17,35,18,17,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),香港,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
