學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06132038,多媒體與電腦娛樂科學系碩士班,日間,碩士班,13,0,5,2,46.67,本系專注於培育臺灣「遊戲動漫產業」人才的大學系所，具備大學部、進修部及碩士班之完整學制；教師陣容堅強，專長涵蓋遊戲美術設計、遊戲程式設計、3D動畫設計、漫畫創作、視覺特效等，並有4位轉聘自業界之重量級專技教師。自成立以來，致力於教學及研究產業化，創造卓越產學合作績效及亮眼的學生表現，在歷年各大競賽中技壓群雄、屢創佳績，畢業生就業遍佈於各大知名遊戲公司，如智冠科技、鈊象電子、中華網龍…等，已成為臺灣遊戲動漫人才的重要搖籃。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,06134061,資訊管理系大數據分析碩士在職專班,在職,碩士班,12,0,5,0,41.67,1.實務運用為導向，以大數據技能協助企業解決問題，將大數據化為商業智慧。  2.培育學生大數據資料分析/應用能力以及數據分析工具軟體技能，包含資料採礦方法、大數據分析與處理、大數據軟體之應用等 ，將大數據分析技能應用於各領域。  3.結合跨領域師資，開設大數據跨領域應用課程，養成學生跨領域大數據資料分析與應用核心能力。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07111048,化學工程與材料工程系,日間,學士班(含四技),60,0,48,0,80.00,本系課程採四年一貫就業學程，98學年起專業課程全面模組化，以利學生跨領域選修課程，培養第二專長。共有生化及生醫工程、新能源與綠色科技、材料應用與高分子材料四項就業模組。同時加強實務專題製作，培養學生獨立思考研究的能力；加強專業證照及英文能力，培養國際競爭力；推動校外實習，強化實務與就業競爭力。配合國家產業發展現況及臺南科學園區之設立，以「奈米材料科技」、「光電半導體科技與電化學應用」、「高分子材料科技」與「綠色化學工業與新能源燃料電池材料」等四大領域為發展方向。大四同學成績優異者，可申請五年一貫學碩士學位學程；另透過甄試或參加入學考試進入碩士班。本系畢業生就業情況優異，就業地點除了新竹科學園區、中部科學園區及南部科學園區與各地科學工業園區外、尚有大社、仁武、林園傳統石化工業區與麥寮六輕等。就業面涵蓋化學工業、功能性材料產業、光電半導體工業、新興綠色能源產業、生化等高科技產業。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07111048,化學工程與材料工程系碩士班,日間,碩士班,20,0,17,0,85.00,本系課程採四年一貫就業學程，98學年起專業課程全面模組化，以利學生跨領域選修課程，培養第二專長。共有生化及生醫工程、新能源與綠色科技、材料應用與高分子材料四項就業模組。同時加強實務專題製作，培養學生獨立思考研究的能力；加強專業證照及英文能力，培養國際競爭力；推動校外實習，強化實務與就業競爭力。配合國家產業發展現況及臺南科學園區之設立，以「奈米材料科技」、「光電半導體科技與電化學應用」、「高分子材料科技」與「綠色化學工業與新能源燃料電池材料」等四大領域為發展方向。大四同學成績優異者，可申請五年一貫學碩士學位學程；另透過甄試或參加入學考試進入碩士班。本系畢業生就業情況優異，就業地點除了新竹科學園區、中部科學園區及南部科學園區與各地科學工業園區外、尚有大社、仁武、林園傳統石化工業區與麥寮六輕等。就業面涵蓋化學工業、功能性材料產業、光電半導體工業、新興綠色能源產業、生化等高科技產業。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07111048,化學工程與材料工程科,日間,五專,50,0,14,0,28.00,目前政府積極在大臺南地區推動綠色能源相關政策與計畫，且南部地區一直以來是石化業的重鎮，許多化學、化工材料產業都坐落於嘉義、臺南、高雄等地區，然而目前許多化工材料廠商於徵才時發現合適的化工材料基礎技術人才嚴重缺乏，為因應並改善化工材料產業缺工之迫切問題，因此本校成立「化學工程與材料工程科」五年制專科部。課程規劃將以實務教學為主，規劃化工材料相關職能之專業與實作課程，培養學生從基礎技能、進而學習化工材料之專業技術，培育化工材料產業所需之「化工製程技術」、「材料製程技術」及「材料品質檢測分析技術」基礎技術人才。為了加強學生實作能力之培養，本科從專一到專四共安排9門實驗課，每門課2學分3小時，並要求學生在畢業前至少考取兩張化學、化工或材料相關專業證照。專五將安排學生到企業實習，達成「產業無縫接軌」、「畢業即就業、上工即上手」之目標，改善南部地區化工材料產業缺乏基礎技術人員之現象。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141039,電機工程系,日間,學士班(含四技),160,0,162,0,100.00,電機系學制涵蓋大學部與電機工程碩士班以及博士班。大學部分為控制與晶片、電能資訊及生醫電子組等三組，研究所包括一般生、海外研習生，亦招收國際學生碩士班與博士班。目前本系現有教師36位，具博士學位35位，其中教授18位、副教授11位、助理教授6位、講師1位。本系研究領域包括智慧型機器人控制系統、交直流馬達伺服控制晶片之設計與應用、嵌入式晶片設計、生醫電子及影像、資訊科技輔具研發、高階醫療器研發、高功率高效率能量轉換器之設計與應用、電力電子應用。大學部規劃專業學程共有智慧生活與自動化應用學程、照護科技學程、再生能源應用學程等。本系每年投入約400萬教學設備費，逐年更新實驗室設備，106學年度獲得教育部6000萬補助設置產業菁英訓練示範基地-再生能源轉換器設計製作與教學整合之技優人才培育類產線，設置包括設計開發、安規驗證、製造、組裝測試與太陽光電乙級證照、電力電子乙級證照訓練場域。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141039,電機工程系,進修,學士班(含四技),100,0,39,0,39.00,電機系學制涵蓋大學部與電機工程碩士班以及博士班。大學部分為控制與晶片、電能資訊及生醫電子組等三組，研究所包括一般生、海外研習生，亦招收國際學生碩士班與博士班。目前本系現有教師36位，具博士學位35位，其中教授18位、副教授11位、助理教授6位、講師1位。本系研究領域包括智慧型機器人控制系統、交直流馬達伺服控制晶片之設計與應用、嵌入式晶片設計、生醫電子及影像、資訊科技輔具研發、高階醫療器研發、高功率高效率能量轉換器之設計與應用、電力電子應用。大學部規劃專業學程共有智慧生活與自動化應用學程、照護科技學程、再生能源應用學程等。本系每年投入約400萬教學設備費，逐年更新實驗室設備，106學年度獲得教育部6000萬補助設置產業菁英訓練示範基地-再生能源轉換器設計製作與教學整合之技優人才培育類產線，設置包括設計開發、安規驗證、製造、組裝測試與太陽光電乙級證照、電力電子乙級證照訓練場域。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141039,電機工程系博士班,日間,博士班,4,0,3,0,75.00,電機系學制涵蓋大學部與電機工程碩士班以及博士班。大學部分為控制與晶片、電能資訊及生醫電子組等三組，研究所包括一般生、海外研習生，亦招收國際學生碩士班與博士班。目前本系現有教師36位，具博士學位35位，其中教授18位、副教授11位、助理教授6位、講師1位。本系研究領域包括智慧型機器人控制系統、交直流馬達伺服控制晶片之設計與應用、嵌入式晶片設計、生醫電子及影像、資訊科技輔具研發、高階醫療器研發、高功率高效率能量轉換器之設計與應用、電力電子應用。大學部規劃專業學程共有智慧生活與自動化應用學程、照護科技學程、再生能源應用學程等。本系每年投入約400萬教學設備費，逐年更新實驗室設備，106學年度獲得教育部6000萬補助設置產業菁英訓練示範基地-再生能源轉換器設計製作與教學整合之技優人才培育類產線，設置包括設計開發、安規驗證、製造、組裝測試與太陽光電乙級證照、電力電子乙級證照訓練場域。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141039,電機工程系碩士班,日間,碩士班,25,0,17,2,70.37,電機系學制涵蓋大學部與電機工程碩士班以及博士班。大學部分為控制與晶片、電能資訊及生醫電子組等三組，研究所包括一般生、海外研習生，亦招收國際學生碩士班與博士班。目前本系現有教師36位，具博士學位35位，其中教授18位、副教授11位、助理教授6位、講師1位。本系研究領域包括智慧型機器人控制系統、交直流馬達伺服控制晶片之設計與應用、嵌入式晶片設計、生醫電子及影像、資訊科技輔具研發、高階醫療器研發、高功率高效率能量轉換器之設計與應用、電力電子應用。大學部規劃專業學程共有智慧生活與自動化應用學程、照護科技學程、再生能源應用學程等。本系每年投入約400萬教學設備費，逐年更新實驗室設備，106學年度獲得教育部6000萬補助設置產業菁英訓練示範基地-再生能源轉換器設計製作與教學整合之技優人才培育類產線，設置包括設計開發、安規驗證、製造、組裝測試與太陽光電乙級證照、電力電子乙級證照訓練場域。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141039,電機工程科,日間,五專,62,0,52,0,83.87,五專學習特色 1. 語言教學特色化，紮根國際化工作之語言能力。 2. 加重程式設計課程，提升畢業生邏輯思考的能力。 3. 強調PBL課程，培養學生面對問題解決的能力。 4. 跨領域選修課程設計，強調中階工程師之實務能力。 5. 落實專業證照制度，提升畢業生職場的競爭力。 6. 配合展翅高飛計畫，積極建立企業實習機會，藉以訓練出企業「即時可用」人才，達成產學無縫接軌、學習即實習、畢業即就業之目標。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141040,電子工程系,日間,學士班(含四技),170,0,96,0,56.47,系所發展方向與研究領域： 半導體微電子工程、晶片設計與應用工程、網路通訊工程(包括智慧物聯網AIoT)、系統應用工程組等四大領域。   本系特色： 1.注重理論與實驗，培養學生具備分析、設計及製作之能力。 2.實務專題列為必修課程，提升學生專業知識、實作能力與實務經驗。 3.投資逾億成立「光電與積體電路故障分析中心」，強化產學合作，邁向產學卓越系所。 4.自94學年度起通過IEET工程及科技教育認證。 5.另設有「聯合教學書卷獎」及「積體電路學習績優獎學金」，鼓勵學生強化基礎科目及晶片設計專業課程之學習。   你想成為臺灣『護國神山』群裡的一份子嗎? 本系的教學與研發以「結合國家重點發展方向、聯結並支援區域產業」為目標，更成立數個研發團隊，除訓練優秀的電子工程師投入產業界外，更以實際的技術及設備協助南部電子產業技術研發及諮詢服務，績效卓著。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141040,電子工程系博士班,日間,博士班,3,0,2,0,66.67,系所發展方向與研究領域： 半導體微電子工程、晶片設計與應用工程、網路通訊工程(包括智慧物聯網AIoT)、系統應用工程組等四大領域。   本系特色： 1.注重理論與實驗，培養學生具備分析、設計及製作之能力。 2.實務專題列為必修課程，提升學生專業知識、實作能力與實務經驗。 3.投資逾億成立「光電與積體電路故障分析中心」，強化產學合作，邁向產學卓越系所。 4.自94學年度起通過IEET工程及科技教育認證。 5.另設有「聯合教學書卷獎」及「積體電路學習績優獎學金」，鼓勵學生強化基礎科目及晶片設計專業課程之學習。   你想成為臺灣『護國神山』群裡的一份子嗎? 本系的教學與研發以「結合國家重點發展方向、聯結並支援區域產業」為目標，更成立數個研發團隊，除訓練優秀的電子工程師投入產業界外，更以實際的技術及設備協助南部電子產業技術研發及諮詢服務，績效卓著。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141040,電子工程系碩士班,日間,碩士班,30,0,22,0,73.33,系所發展方向與研究領域： 半導體微電子工程、晶片設計與應用工程、網路通訊工程(包括智慧物聯網AIoT)、系統應用工程組等四大領域。   本系特色： 1.注重理論與實驗，培養學生具備分析、設計及製作之能力。 2.實務專題列為必修課程，提升學生專業知識、實作能力與實務經驗。 3.投資逾億成立「光電與積體電路故障分析中心」，強化產學合作，邁向產學卓越系所。 4.自94學年度起通過IEET工程及科技教育認證。 5.另設有「聯合教學書卷獎」及「積體電路學習績優獎學金」，鼓勵學生強化基礎科目及晶片設計專業課程之學習。   你想成為臺灣『護國神山』群裡的一份子嗎? 本系的教學與研發以「結合國家重點發展方向、聯結並支援區域產業」為目標，更成立數個研發團隊，除訓練優秀的電子工程師投入產業界外，更以實際的技術及設備協助南部電子產業技術研發及諮詢服務，績效卓著。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141042,光電工程系,日間,學士班(含四技),100,0,94,0,94.00,發展重點為培養「半導體與光電工程及科技」所需之設計、製程、設備、封裝檢測之專業工程師。本系從本校電機系「光電半導體組」分立出來，於民國94年設立光電系，民國112年8月1日更名為半導體與光電工程系。本系發展特色:  (1)半導體工程及科技:a. 結合業界師資落實以技能為主之IC製程與封測之實務教育b. 發展光電半導體元件如 LED、感測元件、太陽能電池等之相關技術。  (2)光電工程及科技:a. 強化光學設計、頻識別系統 (RF-ID) 設計、光學系統設計等專業能力b. 發展智慧光電，結合雷射、感測元件、顯示器、太陽能電池等之光電產品與應用領域。  (3)與南科的半導體與光電產業密切結合：a.畢業生可進入半導體產業相關公司外，也可進入光電產業b.畢業生大部份在臺南科學園區任職，近年來有超過百位畢業生在臺積電、聯電、南茂、南亞科技、億光電子，日月光半導體和茂迪等公司，擔任製程工程師或設備工程師。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07141042,光電工程系碩士班,日間,碩士班,12,0,7,0,58.33,發展重點為培養「半導體與光電工程及科技」所需之設計、製程、設備、封裝檢測之專業工程師。本系從本校電機系「光電半導體組」分立出來，於民國94年設立光電系，民國112年8月1日更名為半導體與光電工程系。本系發展特色:  (1)半導體工程及科技:a. 結合業界師資落實以技能為主之IC製程與封測之實務教育b. 發展光電半導體元件如 LED、感測元件、太陽能電池等之相關技術。  (2)光電工程及科技:a. 強化光學設計、頻識別系統 (RF-ID) 設計、光學系統設計等專業能力b. 發展智慧光電，結合雷射、感測元件、顯示器、太陽能電池等之光電產品與應用領域。  (3)與南科的半導體與光電產業密切結合：a.畢業生可進入半導體產業相關公司外，也可進入光電產業b.畢業生大部份在臺南科學園區任職，近年來有超過百位畢業生在臺積電、聯電、南茂、南亞科技、億光電子，日月光半導體和茂迪等公司，擔任製程工程師或設備工程師。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07151045,機械工程系,日間,學士班(含四技),303,0,258,1,85.20,1.培育自動化技術、精密機械、車輛與能源技術、微奈米製造技術之人才。  2.具備完整的自動化控制、先進車輛和微奈米技術等實習設備。  3.因應產業需求，著重培養學生專業與創新之能力，提升學生在就業市場的競爭優勢。  4.重視學生實作能力，每年平均約有60件作品獲獎，包括日本FSAE方程式賽車特別獎、氫能車競賽銀質獎、國際三大發明展、龍騰微笑創業競賽、環保節能車競賽、美國機械工程師學會（ASME）國研盃智慧機械競賽、TDK盃全國大專院校創思設計與製作競賽冠軍等。  5.畢業生可從事機械製造、精密模具、汽機車工業、航太工業、動力廠、鋼鐵工業、塑膠製品、自動化、電子封裝、電子與電機、光電科技、生物科技等產業之工程師或研發工作。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07151045,機械工程系,進修,學士班(含四技),130,0,103,0,79.23,1.培育自動化技術、精密機械、車輛與能源技術、微奈米製造技術之人才。  2.具備完整的自動化控制、先進車輛和微奈米技術等實習設備。  3.因應產業需求，著重培養學生專業與創新之能力，提升學生在就業市場的競爭優勢。  4.重視學生實作能力，每年平均約有60件作品獲獎，包括日本FSAE方程式賽車特別獎、氫能車競賽銀質獎、國際三大發明展、龍騰微笑創業競賽、環保節能車競賽、美國機械工程師學會（ASME）國研盃智慧機械競賽、TDK盃全國大專院校創思設計與製作競賽冠軍等。  5.畢業生可從事機械製造、精密模具、汽機車工業、航太工業、動力廠、鋼鐵工業、塑膠製品、自動化、電子封裝、電子與電機、光電科技、生物科技等產業之工程師或研發工作。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07151045,機械工程系碩士班,日間,碩士班,30,0,21,4,73.53,1.培育機電整合、自動化技術、微奈米科技、精密機械、新能源及先進車輛工程等研發專長之機械人才。  2.課程著重機電整合技術、智慧型控制、微奈米科技、先進材料製程與檢測、精密機械設計、製造與量測、新能源技術與車輛工程之規劃，加強理論與實務的結合。  3.重視學生實作能力，每年平均約有60件作品獲獎，包括日本FSAE方程式賽車特別獎、氫能車競賽銀質獎、國際三大發明展、龍騰微笑創業競賽、環保節能車競賽、上銀機械碩士論文獎特別獎、美國機械工程師學會（ASME）國研盃智慧機械競賽、TDK盃全國大專院校創思設計與製作競賽冠軍等。  4.畢業生可從事機械製造、精密模具、汽機車工業、航太工業、動力廠、鋼鐵工業、塑膠製品、自動化、電子封裝、電子與電機、光電科技、生物科技等產業之研發工程師。,https://recruit.stust.edu.tw/tc/node/feature
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,07151045,機械工程系機電科技博士班,日間,博士班,3,0,1,1,50.00,1.培養具有實務經驗與理論基礎之機電整合科技高級研發人才。  2.發展重點在於機電整合技術、微機電系統研發與製造、精密機械設計製造與自動化系統、振動分析與控制、新能源與控制技術、先進車輛工程、先進材料製程與檢測、創意工程與技術等。  3.重視學生實作能力，每年平均約有60件作品獲獎，包括日本FSAE方程式賽車特別獎、國際三大發明展、龍騰微笑創業競賽、美國機械工程師學會（ASME）國研盃智慧機械競賽、TDK盃全國大專院校創思設計與製作競賽冠軍等。  4.畢業生可從事微機電系統、精密機械製造與自動化系統、先進材料製程、新能源與控制技術等之高級研發工作，亦可擔任大專院校之教職工作。,https://recruit.stust.edu.tw/tc/node/feature
